ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,DayType_Idx
NSLP,VICAGL,2009.12.11,01/04/2010 22:03,64644.257,60297.785,61700.427,58115.4,54778.452,52681.556,51871.585,51992.5,53827.331,57341.365,66033.682,74027.746,85332.244,92850.989,93130.526,91983.56,93891.307,94683.114,94967.101,95492.873,95503.018,95970.878,95955.007,94746.992,94041.094,93361.111,93294.983,92663.003,91763.17,91800.196,93162.801,93710.673,94411.882,94784.28,94844.963,93810.258,93151.181,94650.893,96060.805,98971.427,101454.601,98841.876,94698.335,88285.325,81460.964,76240.838,80982.947,74902.118,5
NSLP,VICAGL,2009.12.12,01/04/2010 22:03,67769.691,62218.182,63051.626,59180.147,55804.266,53355.075,51928.994,51060.432,51401.071,52671.181,56186.036,58893.474,65055.398,71573.198,76551.644,82760.245,88532.881,90600.265,91973.858,92845.608,93362.638,93600.593,93025.525,91677.535,89994.383,88952.269,88213.076,87535.201,87237.265,87796.978,88663.995,90681.316,92073.887,93343.368,94380.818,92859.64,91144.052,90120.893,91045.306,92758.668,96471.323,95179.109,91455.877,86382.845,80967.636,76666.529,82085.82,76704.135,6
NSLP,VICAGL,2009.12.13,12/04/2010 22:04,71169.517,65607.606,65990.352,61445.864,56894.972,52767.541,50304.9,49042.752,48678.813,49646.776,51619.415,52376.32,55726.417,60363.696,64653.496,70806.74,76686.729,80957.318,84738.738,87011.016,88139.741,88862.16,89590.616,88555.121,86986.873,86081.574,84605.464,84015.35,83748.932,83968.309,84830.403,86967.114,89930.585,92918.135,95788.909,97011.001,96588.701,97328.432,99171.997,104018.276,106578.544,103048.322,96156.065,87469.848,78453.721,71540.989,76580.036,71239.028,0
NSLP,VICAGL,2009.12.14,12/04/2010 22:04,65911.851,61459.704,62934.09,59597.865,55941.923,53479.117,52343.36,52101.545,53855.221,57513.362,65302.769,72097.021,82759.673,90156.626,91356.993,90822.793,92885.202,93791.415,95191.037,95944.446,96135.735,97026.28,97417.771,96299.958,96782.752,96837.367,96915.845,97215.563,97155.373,97900.33,100035.172,101163.298,102292.885,103070.886,102862.296,101093.706,99376.504,97591.579,98416.068,102085.686,106909.801,104424.832,97773.231,88271.909,78937.421,72306.214,77391.539,71811.6,1
NSLP,VICAGL,2009.12.15,12/04/2010 22:04,65153.791,60538.782,61608.923,58021.131,55131.621,53152.484,52314.558,52105.449,53878.836,57603.354,65308.853,72635.058,82428.416,89278.443,89884.683,90779.022,93221.907,94579.237,95893.708,97644.953,99291.285,101009.31,102568.745,104104.133,106729.44,109788.276,113407.346,116190.668,119539.056,124323.506,131260.109,135584.526,139815,142086.607,142939.566,141451.155,138547.847,133814.873,129415.044,128086.347,130290.028,126452.826,116806.109,105231.047,93565.587,84433.946,86965.913,79342.009,2
NSLP,VICAGL,2009.12.16,12/04/2010 22:04,71272.319,66339.621,66973.184,63047.764,59921.892,57702.263,56561.971,56333.627,57925.238,60499.91,67601.634,75296.092,85366.296,93749.532,97990.33,103866.249,112076.429,119145.808,126601.665,134946.068,140917.738,148558.478,156297.856,163458.824,170466.912,175938.531,185094.711,194160.793,201640.562,210803.919,219225.084,224555.408,226156.161,227467.223,228129.442,226780.718,222154.615,218616.931,214188.841,208994.351,204857.451,190888.131,171105.768,149058.148,128912.324,114282.569,111771.396,98874.347,3
NSLP,VICAGL,2009.12.17,12/04/2010 22:04,89121.605,82156.025,81365.203,76367.431,72431.021,69161.769,67293.923,66636.658,67171.003,69101.555,74369.94,81106.607,90246.739,97948.434,100356.129,103748.35,108155.888,110291.075,111124.904,111445.073,111823.405,112125.35,111599.621,109637.849,109603.011,110411.66,110377.667,110619.412,109905.235,111108.521,112812.948,114235.917,115637.625,116794.852,117256.833,115278.177,113102.358,110438.048,108145.064,109164.759,109810.137,106078.271,98875.102,90592.605,82118.989,75871.433,80383.422,74318.797,4
NSLP,VICAGL,2009.12.18,12/04/2010 22:04,67286.872,62444.755,63694.782,59809.369,56746.498,54651.88,53836.191,53919.636,55635.701,58314.196,66271.469,73292.088,83235.381,89985.932,90994.534,92587.158,95153.485,96421.756,97095.845,96894.397,97399.319,97675.035,97623.068,97117.609,96148.27,95755.559,96649.584,96936.236,97703.882,98111.188,98871.977,99430.917,99525.636,99761.097,99112.413,97196.235,94557.487,93602.01,93490.179,95428.185,101058.769,100975.926,96928.312,90908.113,84837.72,79870.082,83808.015,76815.147,5
NSLP,VICAGL,2009.12.19,12/04/2010 22:04,69072.56,63770.033,64532.289,60309.06,56705.582,54402.439,53143.06,52565.465,52922.786,53349.566,56487.988,58786.899,64544.154,70855.725,75671.101,81531.84,87205.558,89941.371,92054.63,93542.196,93487.188,94041.193,93222.878,91929.204,90934.969,90028.259,89390.699,88745.444,88478.278,88435.297,88611.805,90141.192,91586.439,93632.166,93764.818,92823.382,91277.407,90181.327,91301.693,94294.47,98068.935,97171.988,93320.206,88791.655,83737.17,79243.203,84016.757,77893.936,6
NSLP,VICAGL,2009.12.20,20/04/2010 22:02,74377.993,67598.46,67715.039,63715.595,59842.553,56799.632,55058.878,53991.446,53499.39,53737.651,55764.854,56417.632,59730.033,64090.029,68092.733,73446.594,78608.992,82418.942,86126.296,88554.082,89405.222,90242.18,90020.186,89498.51,88780.286,87872.899,86528.131,85622.447,85926,86623.237,87464.731,89198.253,91731.812,94420.352,96016.796,94834.585,93725.973,94316.399,95328.886,99740.469,106107.972,105137.554,100231.576,92387.815,83430.486,77052.568,82410.33,75429.152,0
NSLP,VICAGL,2009.12.21,20/04/2010 22:02,68053.517,63457.509,64644.299,61268.794,58077.988,55584.143,54266.543,53844.844,56595.774,58661.256,65226.507,70914.684,79243.432,85450.485,88418.845,92633.65,96715.195,98827.454,100405.661,102194.904,103859.866,105066.154,106536.437,107083.313,108284.459,108772.357,110840.763,112552.82,114417.03,116633.768,118818.073,120497.465,121433.572,121685.173,120228.785,118130.307,115898.728,113434.555,112366.051,113078.339,117936.761,117116.283,110407.007,101197.161,90946.12,83372.83,86451.151,79223.201,1
NSLP,VICAGL,2009.12.22,20/04/2010 22:02,71727.144,66513.409,67534.213,63745.356,59982.59,58251.043,57270.395,56813.596,58155.837,59903.806,66390.16,72121.507,80295.094,86777.666,90176.347,93728.195,98360.352,100555.533,101959.243,103841.967,105474.443,106793.773,108572.256,109203.621,110246.933,111517.665,113822.359,115841.145,118170.232,120793.379,124181.88,127619.466,130508.559,131599.108,131227.965,129056.933,124847.439,119373.027,115719.478,114886.263,119015.616,117491.445,110751.35,102584.857,93396.398,86232.905,88839.571,80670.942,2
NSLP,VICAGL,2009.12.23,20/04/2010 22:02,72758.474,67468.237,68337.715,64437.158,60753.425,58597.239,57700.067,57277.615,58299.081,60247.673,65869.898,71868.671,79414.729,85820.85,90194.497,95729.154,102381.508,107708.438,113544.845,121123.458,127095.703,133066.433,140265.058,145446.756,152667.679,162129.159,171814.628,181349.344,190819.903,201100.623,210244.809,218609.492,224933.124,229599.175,232195.88,231920.831,229339.596,224849.901,221370.768,222460.751,219788.468,211396.269,196703.738,179816.664,161648.05,145946.315,141526.517,127121.636,3
NSLP,VICAGL,2009.12.24,20/04/2010 22:02,113865.233,105015.049,103011.098,96172.267,90901.679,87226.033,85073.168,84232.795,84371.707,85587.857,90689.129,94726.518,102709.091,108752.909,113194.508,118862.873,124578.857,127783.714,128858.477,128124.352,127835.161,127408.999,127174.929,126825.149,125942.255,124927.443,124301.462,123808.069,123423.032,123023.701,123492.193,125832.833,128348.568,128135.102,122711.872,115438.944,111589.557,109585.762,110218.45,110357.095,108721.423,106741.647,103459.008,98141.365,92715.366,87335.257,91555.751,83993.705,4
NSLP,VICAGL,2009.12.25,20/04/2010 22:02,75642.468,69626.535,69398.347,64445.365,60669.333,57974.168,56332.362,55361.945,55011.809,55873.452,60545.599,62347.881,67102.802,73558.943,78928.213,85166.858,90869.502,94713.161,97490.763,98876.78,99302.214,98333.282,95341.183,91009.515,85467.983,80449.225,77388.057,75730.389,75104.901,74899.563,74909.048,75022.273,75525.702,76068.346,77026.61,77403.735,77967.125,78772.014,80938.622,84296.521,90519.528,92830.465,90742.293,87149.275,82217.821,78061.457,83315.171,76933.999,5
NSLP,VICAGL,2009.12.26,20/04/2010 22:02,69831.818,64657.342,65218.44,61232.716,57910.098,55520.731,54026.153,52918.958,52736.14,52177.645,54576.781,55136.769,58456.866,62263.684,65556.486,70265.255,74605.625,77691.036,79896.091,81830.101,82651.089,83040.796,82885.541,81867.027,80733.524,79541.481,79050.246,78465.117,78556.909,78728.807,79667.309,81038.476,82787.565,84807.903,86243.542,86526.744,86312.415,85648.688,86665.827,89019.275,94367,94448.603,91421.348,86560.534,81555.049,77563.696,82065.282,75838.909,6
NSLP,VICAGL,2009.12.27,22/04/2010 22:01,69412.166,64518.429,65270.697,61228.294,57779.365,54737.505,53106.323,52130.201,51975.603,51732.773,54566.633,54451.321,56472.155,59592.988,62719.45,67156.978,72124.272,75726.658,78945.93,80736.23,82027.19,82877.493,82967.857,82532.539,81681.16,81266.523,80900.434,81015.5,81619.198,82134.882,83028.404,84361.478,86165.337,88215.583,89426.762,89017.324,88348.621,87945.508,87899.985,89639.664,94870.697,94720.985,91568.256,86556.481,81119.2,76962.988,82116.879,76071.703,0
NSLP,VICAGL,2009.12.28,22/04/2010 22:01,69252.518,64321.789,65270.257,61415.431,58076.285,55753.191,54195.281,53089.834,52804.075,52921.598,56204.038,55740.12,58300.083,62137.84,65496.845,70107.358,74598.417,78211.926,81727.84,83932.492,85681.102,86828.642,88043.36,88153.765,88087.758,88230.186,88929.336,90241.873,91719.049,93595.691,96588.648,100233.883,103699.693,105754.601,105973.967,103986.001,100554.489,97837.545,95857.392,95150.504,99141.902,99518.04,94871.088,88746.617,81466.647,76646.716,81546.866,75496.182,1
NSLP,VICAGL,2009.12.29,22/04/2010 22:01,69009.51,63941.252,65025.932,61363.899,58187.486,55762.717,54391.551,53777.952,54044.651,53947.981,53265.431,59460.595,63991.163,69278.267,72778.749,77675.604,83093.783,86819.295,89688.391,92347.023,94634.643,96623.864,98282.346,99206.75,100334.094,101283.276,102403.289,104127.446,105833.687,107619.304,110084.695,112364.914,114513.886,115062.378,113744.374,111199.336,107352.485,103357.246,100483.1,98904.638,102524.445,102725.045,97411.294,90099.728,83184.761,78094.339,82698.099,76118.661,2
NSLP,VICAGL,2009.12.30,22/04/2010 22:01,68797.299,64402.635,65550.761,61415.586,58012.951,55937.719,54725.348,54184.285,54482.604,54496.986,58090.763,60738.234,66247.894,71028.081,75180.264,80925.795,87288.618,92250.447,97988.841,103902.497,111266.311,118462.97,126174.151,133426.41,141633.28,149407.201,157413.737,165424.779,174747.152,183177.529,192378.308,201171.297,208637.44,213415.425,216237.571,216990.749,214771.251,211604.894,206142.536,199662.473,198302.562,193281.705,180362.603,164539.798,147612.723,133595.121,129663.63,115252.371,3
NSLP,VICAGL,2009.12.31,22/04/2010 22:01,103057.226,94725.346,92940.203,85754.147,79357.244,76084.336,75016.589,73639.3,73248.783,72136.142,75019.163,78046.882,84820.505,93693.013,104407.612,118437.949,133449.737,146432.178,158458.926,169939.369,180243.419,188208.286,195635.219,202985.752,208240.008,213208.202,217504.171,222176.521,225185.375,227068.811,229834.188,230500.533,231152.491,229052.95,224653.345,219821.351,207313.454,194712.819,188512.259,177044.152,151450.163,140073.724,134560.977,131429.795,123450.012,117474.952,122388.213,108803.598,4
NSLP,VICAGL,2010.1.1,22/04/2010 22:01:54,96216.084,89422.241,87689.811,80873.381,74651.866,72576.226,67619.796,66077.701,66388.422,63858.534,66031.91,63755.248,64601.933,66306.207,67854.712,70315.33,73225.947,76568.596,79559.772,82748.569,85521.313,86608.408,87659.984,86919.518,85933.068,84769.34,83181.85,82077.161,81728.561,81430.416,82216.87,83360.215,86136.046,90926.317,91144.294,91872.035,91297.626,91008.905,90877.171,92016.516,93811.504,92715.171,89825.418,86579.863,81666.18,77767.315,83694.663,77416.034,5
NSLP,VICAGL,2010.1.2,22/04/2010 22:01:54,68833.029,63649.496,64703.417,60377.646,56856.759,54558.165,53273.383,52618.147,52551.957,52868.419,57621.768,57190.483,57798.315,61001.882,63428.886,67842.379,73310.973,76779.989,79487.901,81866.539,83600.616,84867.664,85523.432,85981.603,85161.796,84198.932,83610.632,83151.656,82996.836,83254.818,84324.282,86259.376,89105.474,91182.894,92264.285,92538.152,91524.68,90401.915,89787.575,91294.343,93067.289,91995.335,87338.298,83836.088,80186.849,76932.176,82150.92,76197.318,6
NSLP,VICAGL,2010.1.3,29/04/2010 22:04:05,69945.991,64531.198,65150.644,60784.584,56916.307,54382.138,52439.515,51783.011,51440.046,51504.586,54029.469,53418.852,55094.424,57862.846,60558.805,64412.401,68932.99,73980.993,78006.125,80191.34,81507.492,82448.652,83299.49,83284.709,82148.345,81096.681,80806.433,80118.436,80156.61,80252.743,81345.328,83203.03,85498.35,88052.659,90124.135,90667.607,89759.762,89179.376,90234.535,92896.841,97077.948,95867.289,91827.399,85689.306,79170.412,74534.771,79278.558,73392.985,0
NSLP,VICAGL,2010.1.4,29/04/2010 22:04:05,66786.446,61935.815,62930.033,59099.181,55876.27,53089.236,51912.568,51640.821,52529.661,53850.658,58357.483,62883.933,69092.09,73392.169,74851.293,78224.384,82973.763,85652.278,88207.876,89657.189,91068.202,92867.371,94916.927,95761.113,96198.988,97498.834,99695.613,101197.786,103080.227,105727.164,108848.339,112224.343,115053.481,116344.589,116894.683,115482.113,112131.339,107884.657,104818.746,103387.409,106920.285,106244.086,100758.509,92717.286,84945.906,79044.795,83930.875,76852.756,1
NSLP,VICAGL,2010.1.5,29/04/2010 22:04:05,70242.323,63395.93,64690.868,60803.822,57313.473,55229.814,54056.264,53493.469,55180.73,56772.488,61429.837,64500.659,70380.112,74696.035,77452.453,82336.556,87975.972,91889.534,95647.787,98448.9,100822.643,103180.115,105550.081,107142.906,107667.844,108001.408,108499.154,109870.93,111404.784,113714.975,116553.392,118894.142,119336.032,118231.144,115434.466,111201.533,105288.741,100652.106,97689.001,97177.782,100536.07,100156.438,95375.145,88403.625,80947.954,76637.162,81371.352,74963.299,2
NSLP,VICAGL,2010.1.6,29/04/2010 22:04:05,68018.697,62998.891,64675.264,60958.879,57728.122,55793.856,54640.746,54432.229,55051.445,56757.982,62154.323,64874.879,71220.075,75974.196,77632.159,80739.037,84624.418,86456.486,87651.747,88326.166,89066.526,89573.783,90709.339,90652.503,90171.375,90215.705,90470.457,90297.101,90510.658,91183.724,92504.209,93649.445,94540.849,94708.421,93932.201,91873.066,88814.553,87070.297,86693.483,87968.728,92706.369,93682.803,89698.299,83925.166,77518.283,72620.324,77743.065,72466.48,3
NSLP,VICAGL,2010.1.7,29/04/2010 22:04:05,66034.54,61098.599,62492.224,58972.513,55456.633,53791.797,52744.482,52069.142,52763.121,53856.339,57908.973,61884.528,67799.782,72548.639,74354.134,77916.171,82637.814,84858.801,86453.004,87778.07,89021.946,90496.335,91997.299,93145.897,93480.103,94068.024,95585.104,96718.849,98060.771,99370.205,101377.904,103047.142,104802.605,105263.162,104227.757,104344.916,102455.803,99971.251,98179.629,97219.56,100979.15,100786.074,95108.459,88387.296,81166.783,76224.734,81186.72,74301.592,4
NSLP,VICAGL,2010.1.8,29/04/2010 22:04:05,67393.024,62195.089,63513.161,59703.01,56118.556,53707.309,52727.029,52868.102,53395.51,54174.923,58265.849,62143.968,67730.932,72677.439,75737.447,80849.396,87216.487,91823.224,96787.513,102903.591,108881.123,115783.733,122945.865,130038.741,136590.789,142547.635,146025.473,150971.492,158178.497,163854.215,172021.631,181087.947,188146.581,194121.695,195484.666,194941.858,191578.579,185634.494,180714.399,175940.075,172885.021,166779.192,155281.454,141955.725,127649.077,116628.155,115167.046,102690.674,5
NSLP,VICAGL,2010.1.9,29/04/2010 22:04:05,91277.957,83811.217,82783.881,77056.911,71831.062,68641.021,65695.389,63866.146,63172.674,63630.491,65227.097,66151.108,70405.213,77127.08,85211.101,96039.076,110028.946,122949.804,136287.106,150000.702,163550.698,175654.939,184759.845,188935.355,189248.987,189304.033,188194.848,186314.492,185128.618,184220.188,183964.37,184549.704,183510.949,181485.68,178045.743,170593.433,161001.456,149407.197,136390.68,125343.525,123080.627,119010.266,112145.413,105793.89,99389.726,93123.507,98223.061,88821.519,6
NSLP,VICAGL,2010.1.10,06/05/2010 22:04:50,78766.679,73076.395,72986.854,67890.508,63983.597,61217.715,59317.87,58249.482,57633.443,57193.796,57591.25,58404.356,60801.895,64379.964,68043.688,73065.139,80185.31,85280.19,92686.176,99299.21,104960.414,110768.524,117019.086,122749.567,127728.241,133526.766,140131.754,146121.119,155725.978,160331.424,166710.287,172885.119,177865.604,181348.061,183455.912,182305.184,177907.152,170751.141,165593.002,156550.683,156922.151,154237.569,144341.563,130507.42,116167.939,104688.917,105059.739,94936.494,0
NSLP,VICAGL,2010.1.11,06/05/2010 22:04:50,85499.264,78372.531,78352.445,72717.232,68214.3,65657.068,64178.507,64009.467,65459.567,67133.331,71674.149,76811.526,84719.412,92244.901,99494.886,110360.108,122611.078,134723.748,148701.194,163805.817,178772.173,193458.129,206831.115,218734.462,228396.986,237276.038,244994.138,252122.065,255676.482,265067.688,270677.704,275793.943,279934.243,283608.012,284633.862,283655.202,280639.344,276268.019,272573.945,269692.779,266159.713,258261.092,245186.437,226530.997,205497.349,188770.191,183708.273,168384.116,1
NSLP,VICAGL,2010.1.12,06/05/2010 22:04:50,156023.585,148173.487,146091.536,138929.852,133108.228,129173.528,126454.793,124428.623,123681.616,124528.679,128723.674,134749.595,145747.632,156333.749,165731.697,171792.22,177440.156,181535.477,190080.525,198166.16,203950.183,209102.497,216525.33,222074.341,228570.368,233475.908,238342.133,241299.094,240711.934,226076.331,200821.061,177460.982,164275.994,152650.123,141714.471,133981.114,127129.631,123347.883,122800.64,120134.673,116366.165,110036.539,102497.476,93527.474,85111.859,79953.966,84439.946,77601.819,2
NSLP,VICAGL,2010.1.13,06/05/2010 22:04:50,70544.992,65650.442,67289.271,63452.002,60013.065,58304.417,57366.054,57157.212,58105.866,60566.727,66887.527,72399.107,79996.97,85291.035,88338.299,91692.819,95230.315,96877.685,97032.088,98648.172,99901.539,100472.903,100355.744,99530.882,99325.551,99410.836,99748.979,99786.301,100076.351,100120.592,100833.01,101796.448,102694.28,102169.001,101805.141,99914.451,97891.898,96131.208,96127.881,97984.711,101584.452,100639.536,95128.53,87676.039,80767.873,75724.025,80850.202,74678.074,3
NSLP,VICAGL,2010.1.14,06/05/2010 22:04:50,67967.724,63474.048,65114.599,61166.401,57846.483,56042.526,55127.155,54864.179,55701.157,57971.794,62112.686,67506.695,74700.989,80027.371,82438.761,86573.285,90633.454,93041.829,94896.37,96830.155,97671.805,98796.75,100106.769,99885.705,100049.046,100460.269,100827.164,101303.959,101659.206,101950.491,102510.51,103077.645,103683.984,103583.137,102758.142,100999.589,98782.589,96333.445,95787.748,96752.92,100777.583,99972.049,95225.631,88555.912,81039.172,75535.852,80596.658,74414.237,4
