Product code,Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),DayTyep_Idx,,,,interpolation rule: follow previous data
IDCJAC0016,66006,2007,4,29,13.9,0,,,,
IDCJAC0016,66006,2007,4,30,9.1,1,,,,
IDCJAC0016,66006,2007,5,1,14.8,2,,,,
IDCJAC0016,66006,2007,5,2,14.5,3,,,,
IDCJAC0016,66006,2007,5,3,14.1,4,,,,
IDCJAC0016,66006,2007,5,4,14.4,5,,,,
IDCJAC0016,66006,2007,5,5,14.5,6,,,,
IDCJAC0016,66006,2007,5,6,14,0,,,,
IDCJAC0016,66006,2007,5,7,13.5,1,,,,
IDCJAC0016,66006,2007,5,8,11.2,2,,,,
IDCJAC0016,66006,2007,5,9,7.1,3,,,,
IDCJAC0016,66006,2007,5,10,5.4,4,,,,
IDCJAC0016,66006,2007,5,11,11.6,5,,,,
IDCJAC0016,66006,2007,5,12,13,6,,,,
IDCJAC0016,66006,2007,5,13,11.1,0,,,,
IDCJAC0016,66006,2007,5,14,11.8,1,,,,
IDCJAC0016,66006,2007,5,15,12.5,2,,,,
IDCJAC0016,66006,2007,5,16,10.4,3,,,,
IDCJAC0016,66006,2007,5,17,11.8,4,,,,
IDCJAC0016,66006,2007,5,18,2.8,5,,,,
IDCJAC0016,66006,2007,5,19,12.4,6,,,,
IDCJAC0016,66006,2007,5,20,12.4,0,,,,
IDCJAC0016,66006,2007,5,21,10.2,1,,,,
IDCJAC0016,66006,2007,5,22,12.1,2,,,,
IDCJAC0016,66006,2007,5,23,12.2,3,,,,
IDCJAC0016,66006,2007,5,24,11.9,4,,,,
IDCJAC0016,66006,2007,5,25,11.8,5,,,,
IDCJAC0016,66006,2007,5,26,11.7,6,,,,
IDCJAC0016,66006,2007,5,27,11.6,0,,,,
IDCJAC0016,66006,2007,5,28,11,1,,,,
IDCJAC0016,66006,2007,5,29,11.4,2,,,,
IDCJAC0016,66006,2007,5,30,10.9,3,,,,
IDCJAC0016,66006,2007,5,31,11.2,4,,,,
IDCJAC0016,66006,2007,6,1,11,5,,,,
IDCJAC0016,66006,2007,6,2,10.9,6,,,,
IDCJAC0016,66006,2007,6,3,9.7,0,,,,
IDCJAC0016,66006,2007,6,4,10.6,1,,,,
IDCJAC0016,66006,2007,6,5,7.9,2,,,,
IDCJAC0016,66006,2007,6,6,6.2,3,,,,
IDCJAC0016,66006,2007,6,7,3.5,4,,,,
IDCJAC0016,66006,2007,6,8,2.4,5,,,,
IDCJAC0016,66006,2007,6,9,3.9,6,,,,
IDCJAC0016,66006,2007,6,10,5.7,0,,,,
IDCJAC0016,66006,2007,6,11,9.8,1,,,,
IDCJAC0016,66006,2007,6,12,9,2,,,,
IDCJAC0016,66006,2007,6,13,10.3,3,,,,
IDCJAC0016,66006,2007,6,14,5.3,4,,,,
IDCJAC0016,66006,2007,6,15,3,5,,,,
IDCJAC0016,66006,2007,6,16,3.2,6,,,,
IDCJAC0016,66006,2007,6,17,5.6,0,,,,
IDCJAC0016,66006,2007,6,18,3.6,1,,,,
IDCJAC0016,66006,2007,6,19,3.4,2,,,,
IDCJAC0016,66006,2007,6,20,8.1,3,,,,
IDCJAC0016,66006,2007,6,21,7.3,4,,,,
IDCJAC0016,66006,2007,6,22,10.3,5,,,,
IDCJAC0016,66006,2007,6,23,10.1,6,,,,
IDCJAC0016,66006,2007,6,24,7.8,0,,,,
IDCJAC0016,66006,2007,6,25,5.8,1,,,,
IDCJAC0016,66006,2007,6,26,2.4,2,,,,
IDCJAC0016,66006,2007,6,27,7.6,3,,,,
IDCJAC0016,66006,2007,6,28,7.3,4,,,,
IDCJAC0016,66006,2007,6,29,9.9,5,,,,
IDCJAC0016,66006,2007,6,30,10,6,,,,
IDCJAC0016,66006,2007,7,1,7.9,0,,,,
IDCJAC0016,66006,2007,7,2,10.3,1,,,,
IDCJAC0016,66006,2007,7,3,9.8,2,,,,
IDCJAC0016,66006,2007,7,4,8.1,3,,,,
IDCJAC0016,66006,2007,7,5,9.5,4,,,,
IDCJAC0016,66006,2007,7,6,10.5,5,,,,
IDCJAC0016,66006,2007,7,7,10.2,6,,,,
IDCJAC0016,66006,2007,7,8,5.3,0,,,,
IDCJAC0016,66006,2007,7,9,5.3,1,,,,
IDCJAC0016,66006,2007,7,10,9.2,2,,,,
IDCJAC0016,66006,2007,7,11,5.2,3,,,,
IDCJAC0016,66006,2007,7,12,10.8,4,,,,
IDCJAC0016,66006,2007,7,13,9.2,5,,,,
IDCJAC0016,66006,2007,7,14,11.4,6,,,,
IDCJAC0016,66006,2007,7,15,11.2,0,,,,
IDCJAC0016,66006,2007,7,16,11.7,1,,,,
IDCJAC0016,66006,2007,7,17,11.7,2,,,,
IDCJAC0016,66006,2007,7,18,11.6,3,,,,
IDCJAC0016,66006,2007,7,19,11.4,4,,,,
IDCJAC0016,66006,2007,7,20,5.1,5,,,,
IDCJAC0016,66006,2007,7,21,9.5,6,,,,
IDCJAC0016,66006,2007,7,22,6.2,0,,,,
IDCJAC0016,66006,2007,7,23,12,1,,,,
IDCJAC0016,66006,2007,7,24,9.3,2,,,,
IDCJAC0016,66006,2007,7,25,12.2,3,,,,
IDCJAC0016,66006,2007,7,26,12.3,4,,,,
IDCJAC0016,66006,2007,7,27,5.9,5,,,,
IDCJAC0016,66006,2007,7,28,12.8,6,,,,
IDCJAC0016,66006,2007,7,29,11.7,0,,,,
IDCJAC0016,66006,2007,7,30,12.8,1,,,,
IDCJAC0016,66006,2007,7,31,12.6,2,,,,
IDCJAC0016,66006,2007,8,1,12.1,3,,,,
IDCJAC0016,66006,2007,8,2,11.1,4,,,,
IDCJAC0016,66006,2007,8,3,2.8,5,,,,
IDCJAC0016,66006,2007,8,4,13.6,6,,,,
IDCJAC0016,66006,2007,8,5,13.6,0,,,,
IDCJAC0016,66006,2007,8,6,13.9,1,,,,
IDCJAC0016,66006,2007,8,7,14.1,2,,,,
IDCJAC0016,66006,2007,8,8,14.4,3,,,,
IDCJAC0016,66006,2007,8,9,14.3,4,,,,
IDCJAC0016,66006,2007,8,10,13.9,5,,,,
IDCJAC0016,66006,2007,8,11,15,6,,,,
IDCJAC0016,66006,2007,8,12,14.7,0,,,,
IDCJAC0016,66006,2007,8,13,11,1,,,,
IDCJAC0016,66006,2007,8,14,11.9,2,,,,
IDCJAC0016,66006,2007,8,15,11.7,3,,,,
IDCJAC0016,66006,2007,8,16,4.9,4,,,,
IDCJAC0016,66006,2007,8,17,11.7,5,,,,
IDCJAC0016,66006,2007,8,18,8.6,6,,,,
IDCJAC0016,66006,2007,8,19,3.8,0,,,,
IDCJAC0016,66006,2007,8,20,4.2,1,,,,
IDCJAC0016,66006,2007,8,21,12.5,2,,,,
IDCJAC0016,66006,2007,8,22,11.5,3,,,,
IDCJAC0016,66006,2007,8,23,9.9,4,,,,
IDCJAC0016,66006,2007,8,24,12.1,5,,,,
IDCJAC0016,66006,2007,8,25,13.3,6,,,,
IDCJAC0016,66006,2007,8,26,17.3,0,,,,
IDCJAC0016,66006,2007,8,27,18,1,,,,
IDCJAC0016,66006,2007,8,28,17.9,2,,,,
IDCJAC0016,66006,2007,8,29,16.4,3,,,,
IDCJAC0016,66006,2007,8,30,17.7,4,,,,
IDCJAC0016,66006,2007,8,31,18.5,5,,,,
IDCJAC0016,66006,2007,9,1,12.2,6,,,,
IDCJAC0016,66006,2007,9,2,16.6,0,,,,
IDCJAC0016,66006,2007,9,3,14.8,1,,,,
IDCJAC0016,66006,2007,9,4,11.7,2,,,,
IDCJAC0016,66006,2007,9,5,14.4,3,,,,
IDCJAC0016,66006,2007,9,6,12.4,4,,,,
IDCJAC0016,66006,2007,9,7,13.4,5,,,,
IDCJAC0016,66006,2007,9,8,13.1,6,,,,
IDCJAC0016,66006,2007,9,9,13.6,0,,,,
IDCJAC0016,66006,2007,9,10,18.4,1,,,,
IDCJAC0016,66006,2007,9,11,16.1,2,,,,
IDCJAC0016,66006,2007,9,12,17.1,3,,,,
IDCJAC0016,66006,2007,9,13,20,4,,,,
IDCJAC0016,66006,2007,9,14,13.8,5,,,,
IDCJAC0016,66006,2007,9,15,20.8,6,,,,
IDCJAC0016,66006,2007,9,16,21,0,,,,
IDCJAC0016,66006,2007,9,17,19.4,1,,,,
IDCJAC0016,66006,2007,9,18,14.8,2,,,,
IDCJAC0016,66006,2007,9,19,21.7,3,,,,
IDCJAC0016,66006,2007,9,20,9.7,4,,,,
IDCJAC0016,66006,2007,9,21,18.6,5,,,,
IDCJAC0016,66006,2007,9,22,15.1,6,,,,
IDCJAC0016,66006,2007,9,23,22.6,0,,,,
IDCJAC0016,66006,2007,9,24,22.1,1,,,,
IDCJAC0016,66006,2007,9,25,23.3,2,,,,
IDCJAC0016,66006,2007,9,26,22.1,3,,,,
IDCJAC0016,66006,2007,9,27,21.2,4,,,,
IDCJAC0016,66006,2007,9,28,23,5,,,,
IDCJAC0016,66006,2007,9,29,24,6,,,,
IDCJAC0016,66006,2007,9,30,23.2,0,,,,
IDCJAC0016,66006,2007,10,1,23.8,1,,,,
IDCJAC0016,66006,2007,10,2,23.9,2,,,,
IDCJAC0016,66006,2007,10,3,24.1,3,,,,
IDCJAC0016,66006,2007,10,4,25.1,4,,,,
IDCJAC0016,66006,2007,10,5,24.9,5,,,,
IDCJAC0016,66006,2007,10,6,18.3,6,,,,
IDCJAC0016,66006,2007,10,7,17.9,0,,,,
IDCJAC0016,66006,2007,10,8,17.5,1,,,,
IDCJAC0016,66006,2007,10,9,21.7,2,,,,
IDCJAC0016,66006,2007,10,10,24.1,3,,,,
IDCJAC0016,66006,2007,10,11,23.9,4,,,,
IDCJAC0016,66006,2007,10,12,9.1,5,,,,
IDCJAC0016,66006,2007,10,13,26.8,6,,,,
IDCJAC0016,66006,2007,10,14,26,0,,,,
IDCJAC0016,66006,2007,10,15,26.7,1,,,,
IDCJAC0016,66006,2007,10,16,27.5,2,,,,
IDCJAC0016,66006,2007,10,17,18.7,3,,,,
IDCJAC0016,66006,2007,10,18,27.4,4,,,,
IDCJAC0016,66006,2007,10,19,27.2,5,,,,
IDCJAC0016,66006,2007,10,20,23.6,6,,,,
IDCJAC0016,66006,2007,10,21,27.5,0,,,,
IDCJAC0016,66006,2007,10,22,24.6,1,,,,
IDCJAC0016,66006,2007,10,23,16.5,2,,,,
IDCJAC0016,66006,2007,10,24,4,3,,,,
IDCJAC0016,66006,2007,10,25,5.7,4,,,,
IDCJAC0016,66006,2007,10,26,15.1,5,,,,
IDCJAC0016,66006,2007,10,27,25.3,6,,,,
IDCJAC0016,66006,2007,10,28,18.3,0,,,,
IDCJAC0016,66006,2007,10,29,25.3,1,,,,
IDCJAC0016,66006,2007,10,30,29.3,2,,,,
IDCJAC0016,66006,2007,10,31,18.1,3,,,,
IDCJAC0016,66006,2007,11,1,23.3,4,,,,
IDCJAC0016,66006,2007,11,2,5.7,5,,,,
IDCJAC0016,66006,2007,11,3,6.4,6,,,,
IDCJAC0016,66006,2007,11,4,25.7,0,,,,
IDCJAC0016,66006,2007,11,5,14,1,,,,
IDCJAC0016,66006,2007,11,6,16.2,2,,,,
IDCJAC0016,66006,2007,11,7,13.1,3,,,,
IDCJAC0016,66006,2007,11,8,19.1,4,,,,
IDCJAC0016,66006,2007,11,9,11.2,5,,,,
IDCJAC0016,66006,2007,11,10,28.3,6,,,,
IDCJAC0016,66006,2007,11,11,29.7,0,,,,
IDCJAC0016,66006,2007,11,12,30.7,1,,,,
IDCJAC0016,66006,2007,11,13,29.6,2,,,,
IDCJAC0016,66006,2007,11,14,26.6,3,,,,
IDCJAC0016,66006,2007,11,15,29.1,4,,,,
IDCJAC0016,66006,2007,11,16,23.7,5,,,,
IDCJAC0016,66006,2007,11,17,29.5,6,,,,
IDCJAC0016,66006,2007,11,18,29.6,0,,,,
IDCJAC0016,66006,2007,11,19,29.7,1,,,,
IDCJAC0016,66006,2007,11,20,31.3,2,,,,
IDCJAC0016,66006,2007,11,21,26.5,3,,,,
IDCJAC0016,66006,2007,11,22,5,4,,,,
IDCJAC0016,66006,2007,11,23,16.2,5,,,,
IDCJAC0016,66006,2007,11,24,16.6,6,,,,
IDCJAC0016,66006,2007,11,25,28.9,0,,,,
IDCJAC0016,66006,2007,11,26,22.3,1,,,,
IDCJAC0016,66006,2007,11,27,13.6,2,,,,
IDCJAC0016,66006,2007,11,28,29,3,,,,
IDCJAC0016,66006,2007,11,29,26.5,4,,,,
IDCJAC0016,66006,2007,11,30,21.9,5,,,,
IDCJAC0016,66006,2007,12,1,10.4,6,,,,
IDCJAC0016,66006,2007,12,2,29.9,0,,,,
IDCJAC0016,66006,2007,12,3,21.4,1,,,,
IDCJAC0016,66006,2007,12,4,22.7,2,,,,
IDCJAC0016,66006,2007,12,5,14.2,3,,,,
IDCJAC0016,66006,2007,12,6,24.3,4,,,,
IDCJAC0016,66006,2007,12,7,19.2,5,,,,
IDCJAC0016,66006,2007,12,8,14.4,6,,,,
IDCJAC0016,66006,2007,12,9,22,0,,,,
IDCJAC0016,66006,2007,12,10,14.1,1,,,,
IDCJAC0016,66006,2007,12,11,14.7,2,,,,
IDCJAC0016,66006,2007,12,12,22.3,3,,,,
IDCJAC0016,66006,2007,12,13,22.2,4,,,,
IDCJAC0016,66006,2007,12,14,30.8,5,,,,
IDCJAC0016,66006,2007,12,15,29.9,6,,,,
IDCJAC0016,66006,2007,12,16,9.4,0,,,,
IDCJAC0016,66006,2007,12,17,23.8,1,,,,
IDCJAC0016,66006,2007,12,18,22.2,2,,,,
IDCJAC0016,66006,2007,12,19,17.6,3,,,,
IDCJAC0016,66006,2007,12,20,10.5,4,,,,
IDCJAC0016,66006,2007,12,21,28.8,5,,,,
IDCJAC0016,66006,2007,12,22,5.1,6,,,,
IDCJAC0016,66006,2007,12,23,31.7,0,,,,
IDCJAC0016,66006,2007,12,24,25.2,1,,,,
IDCJAC0016,66006,2007,12,25,15.9,2,,,,
IDCJAC0016,66006,2007,12,26,30.9,3,,,,
IDCJAC0016,66006,2007,12,27,14.6,4,,,,
IDCJAC0016,66006,2007,12,28,31.5,5,,,,
IDCJAC0016,66006,2007,12,29,32.9,6,,,,
IDCJAC0016,66006,2007,12,30,33.3,0,,,,
IDCJAC0016,66006,2007,12,31,32.7,1,,,,
IDCJAC0016,66006,2008,1,1,33.2,2,,,,
IDCJAC0016,66006,2008,1,2,33.1,3,,,,
IDCJAC0016,66006,2008,1,3,31.3,4,,,,
IDCJAC0016,66006,2008,1,4,30.7,5,,,,
IDCJAC0016,66006,2008,1,5,23,6,,,,
IDCJAC0016,66006,2008,1,6,22.7,0,,,,
IDCJAC0016,66006,2008,1,7,27.3,1,,,,
IDCJAC0016,66006,2008,1,8,10.5,2,,,,
IDCJAC0016,66006,2008,1,9,28.9,3,,,,
IDCJAC0016,66006,2008,1,10,31.6,4,,,,
IDCJAC0016,66006,2008,1,11,32.7,5,,,,
IDCJAC0016,66006,2008,1,12,29.7,6,,,,
IDCJAC0016,66006,2008,1,13,24.5,0,,,,
IDCJAC0016,66006,2008,1,14,5.2,1,,,,
IDCJAC0016,66006,2008,1,15,23.4,2,,,,
IDCJAC0016,66006,2008,1,16,23.3,3,,,,
IDCJAC0016,66006,2008,1,17,5.9,4,,,,
IDCJAC0016,66006,2008,1,18,2.9,5,,,,
IDCJAC0016,66006,2008,1,19,2.5,6,,,,
IDCJAC0016,66006,2008,1,20,17.5,0,,,,
IDCJAC0016,66006,2008,1,21,6.1,1,,,,
IDCJAC0016,66006,2008,1,22,28,2,,,,
IDCJAC0016,66006,2008,1,23,27.2,3,,,,
IDCJAC0016,66006,2008,1,24,29.6,4,,,,
IDCJAC0016,66006,2008,1,25,17.9,5,,,,
IDCJAC0016,66006,2008,1,26,31,6,,,,
IDCJAC0016,66006,2008,1,27,31.1,0,,,,
IDCJAC0016,66006,2008,1,28,28.5,1,,,,
IDCJAC0016,66006,2008,1,29,27.6,2,,,,
IDCJAC0016,66006,2008,1,30,27.1,3,,,,
IDCJAC0016,66006,2008,1,31,20.4,4,,,,
IDCJAC0016,66006,2008,2,1,6.5,5,,,,
IDCJAC0016,66006,2008,2,2,16.6,6,,,,
IDCJAC0016,66006,2008,2,3,9.3,0,,,,
IDCJAC0016,66006,2008,2,4,3.8,1,,,,
IDCJAC0016,66006,2008,2,5,8.5,2,,,,
IDCJAC0016,66006,2008,2,6,23.9,3,,,,
IDCJAC0016,66006,2008,2,7,13,4,,,,
IDCJAC0016,66006,2008,2,8,14.2,5,,,,
IDCJAC0016,66006,2008,2,9,11.3,6,,,,
IDCJAC0016,66006,2008,2,10,24.5,0,,,,
IDCJAC0016,66006,2008,2,11,26.8,1,,,,
IDCJAC0016,66006,2008,2,12,17.3,2,,,,
IDCJAC0016,66006,2008,2,13,12.1,3,,,,
IDCJAC0016,66006,2008,2,14,23.5,4,,,,
IDCJAC0016,66006,2008,2,15,23.5,5,,,,
IDCJAC0016,66006,2008,2,16,18.4,6,,,,
IDCJAC0016,66006,2008,2,17,21.1,0,,,,
IDCJAC0016,66006,2008,2,18,22.1,1,,,,
IDCJAC0016,66006,2008,2,19,20.2,2,,,,
IDCJAC0016,66006,2008,2,20,27.7,3,,,,
IDCJAC0016,66006,2008,2,21,17.5,4,,,,
IDCJAC0016,66006,2008,2,22,25,5,,,,
IDCJAC0016,66006,2008,2,23,29,6,,,,
IDCJAC0016,66006,2008,2,24,28.2,0,,,,
IDCJAC0016,66006,2008,2,25,20.2,1,,,,
IDCJAC0016,66006,2008,2,26,22.3,2,,,,
IDCJAC0016,66006,2008,2,27,11.6,3,,,,
IDCJAC0016,66006,2008,2,28,2.9,4,,,,
IDCJAC0016,66006,2008,2,29,20,5,,,,
IDCJAC0016,66006,2008,3,1,27.1,6,,,,
IDCJAC0016,66006,2008,3,2,20,0,,,,
IDCJAC0016,66006,2008,3,3,24.8,1,,,,
IDCJAC0016,66006,2008,3,4,25.8,2,,,,
IDCJAC0016,66006,2008,3,5,22.2,3,,,,
IDCJAC0016,66006,2008,3,6,25.3,4,,,,
IDCJAC0016,66006,2008,3,7,13.7,5,,,,
IDCJAC0016,66006,2008,3,8,23.9,6,,,,
IDCJAC0016,66006,2008,3,9,24.7,0,,,,
IDCJAC0016,66006,2008,3,10,24.3,1,,,,
IDCJAC0016,66006,2008,3,11,24.6,2,,,,
IDCJAC0016,66006,2008,3,12,24.2,3,,,,
IDCJAC0016,66006,2008,3,13,21.5,4,,,,
IDCJAC0016,66006,2008,3,14,23.4,5,,,,
IDCJAC0016,66006,2008,3,15,24,6,,,,
IDCJAC0016,66006,2008,3,16,21.9,0,,,,
IDCJAC0016,66006,2008,3,17,20.3,1,,,,
IDCJAC0016,66006,2008,3,18,22.4,2,,,,
IDCJAC0016,66006,2008,3,19,15.6,3,,,,
IDCJAC0016,66006,2008,3,20,20.6,4,,,,
IDCJAC0016,66006,2008,3,21,2.7,5,,,,
IDCJAC0016,66006,2008,3,22,10.5,6,,,,
IDCJAC0016,66006,2008,3,23,15.2,0,,,,
IDCJAC0016,66006,2008,3,24,18.2,1,,,,
IDCJAC0016,66006,2008,3,25,8.1,2,,,,
IDCJAC0016,66006,2008,3,26,17.2,3,,,,
IDCJAC0016,66006,2008,3,27,20.2,4,,,,
IDCJAC0016,66006,2008,3,28,11.8,5,,,,
IDCJAC0016,66006,2008,3,29,15.8,6,,,,
IDCJAC0016,66006,2008,3,30,20.4,0,,,,
IDCJAC0016,66006,2008,3,31,20.3,1,,,,
IDCJAC0016,66006,2008,4,1,20.2,2,,,,
IDCJAC0016,66006,2008,4,2,19.5,3,,,,
IDCJAC0016,66006,2008,4,3,17.2,4,,,,
IDCJAC0016,66006,2008,4,4,20,5,,,,
IDCJAC0016,66006,2008,4,5,19.9,6,,,,
IDCJAC0016,66006,2008,4,6,10.8,0,,,,
IDCJAC0016,66006,2008,4,7,13.5,1,,,,
IDCJAC0016,66006,2008,4,8,11,2,,,,
IDCJAC0016,66006,2008,4,9,13.9,3,,,,
IDCJAC0016,66006,2008,4,10,18.1,4,,,,
IDCJAC0016,66006,2008,4,11,16.5,5,,,,
IDCJAC0016,66006,2008,4,12,16,6,,,,
IDCJAC0016,66006,2008,4,13,11.6,0,,,,
IDCJAC0016,66006,2008,4,14,10.3,1,,,,
IDCJAC0016,66006,2008,4,15,9.4,2,,,,
IDCJAC0016,66006,2008,4,16,8.3,3,,,,
IDCJAC0016,66006,2008,4,17,7.8,4,,,,
IDCJAC0016,66006,2008,4,18,3.9,5,,,,
IDCJAC0016,66006,2008,4,19,10.9,6,,,,
IDCJAC0016,66006,2008,4,20,10.5,0,,,,
IDCJAC0016,66006,2008,4,21,11.1,1,,,,
IDCJAC0016,66006,2008,4,22,7.9,2,,,,
IDCJAC0016,66006,2008,4,23,6.2,3,,,,
IDCJAC0016,66006,2008,4,24,8.7,4,,,,
IDCJAC0016,66006,2008,4,25,8.1,5,,,,
IDCJAC0016,66006,2008,4,26,15.5,6,,,,
IDCJAC0016,66006,2008,4,27,12.6,0,,,,
IDCJAC0016,66006,2008,4,28,11,1,,,,
IDCJAC0016,66006,2008,4,29,15.5,2,,,,
IDCJAC0016,66006,2008,4,30,15,3,,,,
IDCJAC0016,66006,2008,5,1,8.4,4,,,,
IDCJAC0016,66006,2008,5,2,13.4,5,,,,
IDCJAC0016,66006,2008,5,3,14.7,6,,,,
IDCJAC0016,66006,2008,5,4,14.6,0,,,,
IDCJAC0016,66006,2008,5,5,14.7,1,,,,
IDCJAC0016,66006,2008,5,6,10,2,,,,
IDCJAC0016,66006,2008,5,7,13.3,3,,,,
IDCJAC0016,66006,2008,5,8,13.7,4,,,,
IDCJAC0016,66006,2008,5,9,13.5,5,,,,
IDCJAC0016,66006,2008,5,10,12.9,6,,,,
IDCJAC0016,66006,2008,5,11,7,0,,,,
IDCJAC0016,66006,2008,5,12,10.1,1,,,,
IDCJAC0016,66006,2008,5,13,9.9,2,,,,
IDCJAC0016,66006,2008,5,14,12.6,3,,,,
IDCJAC0016,66006,2008,5,15,12.4,4,,,,
IDCJAC0016,66006,2008,5,16,8.9,5,,,,
IDCJAC0016,66006,2008,5,17,10.7,6,,,,
IDCJAC0016,66006,2008,5,18,11.7,0,,,,
IDCJAC0016,66006,2008,5,19,12.3,1,,,,
IDCJAC0016,66006,2008,5,20,12.1,2,,,,
IDCJAC0016,66006,2008,5,21,8.2,3,,,,
IDCJAC0016,66006,2008,5,22,11.6,4,,,,
IDCJAC0016,66006,2008,5,23,8.9,5,,,,
IDCJAC0016,66006,2008,5,24,11.6,6,,,,
IDCJAC0016,66006,2008,5,25,9.4,0,,,,
IDCJAC0016,66006,2008,5,26,10.6,1,,,,
IDCJAC0016,66006,2008,5,27,10.6,2,,,,
IDCJAC0016,66006,2008,5,28,6.8,3,,,,
IDCJAC0016,66006,2008,5,29,7.6,4,,,,
IDCJAC0016,66006,2008,5,30,10.3,5,,,,
IDCJAC0016,66006,2008,5,31,10.7,6,,,,
IDCJAC0016,66006,2008,6,1,4,0,,,,
IDCJAC0016,66006,2008,6,2,6.4,1,,,,
IDCJAC0016,66006,2008,6,3,2,2,,,,
IDCJAC0016,66006,2008,6,4,2.9,3,,,,
IDCJAC0016,66006,2008,6,5,2.5,4,,,,
IDCJAC0016,66006,2008,6,6,5.4,5,,,,
IDCJAC0016,66006,2008,6,7,9.3,6,,,,
IDCJAC0016,66006,2008,6,8,4.4,0,,,,
IDCJAC0016,66006,2008,6,9,5.4,1,,,,
IDCJAC0016,66006,2008,6,10,6.6,2,,,,
IDCJAC0016,66006,2008,6,11,3.8,3,,,,
IDCJAC0016,66006,2008,6,12,9.1,4,,,,
IDCJAC0016,66006,2008,6,13,8.6,5,,,,
IDCJAC0016,66006,2008,6,14,5.8,6,,,,
IDCJAC0016,66006,2008,6,15,3.7,0,,,,
IDCJAC0016,66006,2008,6,16,5.9,1,,,,
IDCJAC0016,66006,2008,6,17,7.7,2,,,,
IDCJAC0016,66006,2008,6,18,6.9,3,,,,
IDCJAC0016,66006,2008,6,19,7.9,4,,,,
IDCJAC0016,66006,2008,6,20,4.6,5,,,,
IDCJAC0016,66006,2008,6,21,10.2,6,,,,
IDCJAC0016,66006,2008,6,22,9.8,0,,,,
IDCJAC0016,66006,2008,6,23,9.3,1,,,,
IDCJAC0016,66006,2008,6,24,10.1,2,,,,
IDCJAC0016,66006,2008,6,25,10.4,3,,,,
IDCJAC0016,66006,2008,6,26,9.1,4,,,,
IDCJAC0016,66006,2008,6,27,10.6,5,,,,
IDCJAC0016,66006,2008,6,28,10,6,,,,
IDCJAC0016,66006,2008,6,29,10.6,0,,,,
IDCJAC0016,66006,2008,6,30,9.4,1,,,,
IDCJAC0016,66006,2008,7,1,10.7,2,,,,
IDCJAC0016,66006,2008,7,2,10.6,3,,,,
IDCJAC0016,66006,2008,7,3,10.8,4,,,,
IDCJAC0016,66006,2008,7,4,4.9,5,,,,
IDCJAC0016,66006,2008,7,5,8.5,6,,,,
IDCJAC0016,66006,2008,7,6,10.1,0,,,,
IDCJAC0016,66006,2008,7,7,8.3,1,,,,
IDCJAC0016,66006,2008,7,8,7,2,,,,
IDCJAC0016,66006,2008,7,9,7.6,3,,,,
IDCJAC0016,66006,2008,7,10,8.1,4,,,,
IDCJAC0016,66006,2008,7,11,11.4,5,,,,
IDCJAC0016,66006,2008,7,12,11.1,6,,,,
IDCJAC0016,66006,2008,7,13,5.7,0,,,,
IDCJAC0016,66006,2008,7,14,8.8,1,,,,
IDCJAC0016,66006,2008,7,15,11.3,2,,,,
IDCJAC0016,66006,2008,7,16,11.5,3,,,,
IDCJAC0016,66006,2008,7,17,11,4,,,,
IDCJAC0016,66006,2008,7,18,11.5,5,,,,
IDCJAC0016,66006,2008,7,19,12,6,,,,
IDCJAC0016,66006,2008,7,20,5.4,0,,,,
IDCJAC0016,66006,2008,7,21,11.7,1,,,,
IDCJAC0016,66006,2008,7,22,12.2,2,,,,
IDCJAC0016,66006,2008,7,23,7.9,3,,,,
IDCJAC0016,66006,2008,7,24,6.3,4,,,,
IDCJAC0016,66006,2008,7,25,5.9,5,,,,
IDCJAC0016,66006,2008,7,26,11.7,6,,,,
IDCJAC0016,66006,2008,7,27,11,0,,,,
IDCJAC0016,66006,2008,7,28,9.3,1,,,,
IDCJAC0016,66006,2008,7,29,10.6,2,,,,
IDCJAC0016,66006,2008,7,30,13.2,3,,,,
IDCJAC0016,66006,2008,7,31,13.3,4,,,,
IDCJAC0016,66006,2008,8,1,5.4,5,,,,
IDCJAC0016,66006,2008,8,2,13.4,6,,,,
IDCJAC0016,66006,2008,8,3,13.8,0,,,,
IDCJAC0016,66006,2008,8,4,12,1,,,,
IDCJAC0016,66006,2008,8,5,11.8,2,,,,
IDCJAC0016,66006,2008,8,6,8.1,3,,,,
IDCJAC0016,66006,2008,8,7,10.8,4,,,,
IDCJAC0016,66006,2008,8,8,10.7,5,,,,
IDCJAC0016,66006,2008,8,9,14.2,6,,,,
IDCJAC0016,66006,2008,8,10,10.2,0,,,,
IDCJAC0016,66006,2008,8,11,14.6,1,,,,
IDCJAC0016,66006,2008,8,12,15.2,2,,,,
IDCJAC0016,66006,2008,8,13,14.7,3,,,,
IDCJAC0016,66006,2008,8,14,15.1,4,,,,
IDCJAC0016,66006,2008,8,15,14.3,5,,,,
IDCJAC0016,66006,2008,8,16,13.8,6,,,,
IDCJAC0016,66006,2008,8,17,16.3,0,,,,
IDCJAC0016,66006,2008,8,18,12.7,1,,,,
IDCJAC0016,66006,2008,8,19,16.4,2,,,,
IDCJAC0016,66006,2008,8,20,14.2,3,,,,
IDCJAC0016,66006,2008,8,21,10.4,4,,,,
IDCJAC0016,66006,2008,8,22,2.3,5,,,,
IDCJAC0016,66006,2008,8,23,11.8,6,,,,
