ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,
CLOADNSWIE,INTEGRAL,09/12/2006,28/03/2007 23:01,79.396,93.475,66.223,37.118,28.336,27.793,18.51,16.973,18.378,23.237,27.606,23.389,30.406,43.261,28.343,41.144,58.473,56.67,55.094,48.567,31.74,36.693,26.231,38.657,29.148,33.786,30.314,27.157,25.795,25.015,31.896,19.451,5.722,0.648,1.816,1.23,0.252,1.136,3.802,3.438,6.653,6.979,33.009,45.855,85.132,94.979,73.244,65.377,
CLOADNSWIE,INTEGRAL,10/12/2006,04/04/2007 22:47,41.608,61.955,27.74,17.282,17.749,25.725,15.438,16.505,14.459,17.71,19.268,21.344,22.894,26.621,40.297,38.615,49.689,47.913,59.717,38.438,44.807,37.943,34.328,23.733,21.03,24.197,22.718,21.078,23.777,30.175,21.659,18.097,5.688,0.796,1.708,4.261,1.926,3.658,2.05,9.283,11.794,7.245,33.058,46.843,86.889,80.391,56.41,54.39,
CLOADNSWIE,INTEGRAL,11/12/2006,04/04/2007 22:47,37.326,52.038,28.5,18.051,15.103,22.179,15.109,15.818,25.969,29.913,42.503,38.976,10.236,4.42,6.483,4.559,6.025,32.243,50.827,45.072,18.404,13.251,12.736,13.746,13.725,9.417,10.299,5.156,5.981,10.701,1.171,1.516,3.876,2.812,2.802,0.424,1.785,2.927,2.031,7.372,8.349,5.845,35.757,61.388,108.657,121.974,108.017,91.811,
CLOADNSWIE,INTEGRAL,12/12/2006,04/04/2007 22:47,80.104,87.929,51.056,39.157,25.377,25.195,22.545,21.156,26.295,38.583,47.133,39.132,9.599,3.287,1.373,5.016,7.355,35.563,63.357,55.856,31.998,19.896,20.23,16.811,7.922,9.678,9.776,12.616,9.182,4.009,2.105,4.556,7.566,1.491,1.552,1.247,2.934,3.313,2.977,4.497,10.405,8.414,39.055,66.819,113.964,141.439,133.874,122.118,
CLOADNSWIE,INTEGRAL,13/12/2006,04/04/2007 22:47,99.418,105.641,70.735,39.413,33.639,38.608,27.687,16.065,31.212,30.16,32.853,52.091,8.823,2.408,3.745,3.009,7.594,40.389,63.678,48.863,31.512,17.784,9.649,10.56,5.545,6.891,9.129,8.093,10.748,10.943,3.997,2.872,6.396,4.016,0.231,2.466,3.416,3.567,2.02,6.057,12.636,9.708,35.964,64.179,108.16,131.271,124.379,112.138,
CLOADNSWIE,INTEGRAL,14/12/2006,04/04/2007 22:47,94.693,110.804,70.791,34.675,29.435,28.194,11.879,21.802,33.817,37.164,35.914,38.025,10.122,2.715,1.893,2.002,3.826,30.221,55.003,33.043,22.019,17.115,12.97,9.127,10.778,8.208,5.515,9.312,6.968,5.197,2.097,3.285,1.724,4.188,2.559,4.475,2.04,1.977,1.066,5.705,10.597,9.38,33.488,62.662,102.444,123.249,108.349,98.789,
CLOADNSWIE,INTEGRAL,15/12/2006,04/04/2007 22:47,70.462,83.036,47.277,31.792,24.247,27.847,17.119,17.818,34.462,29.308,36.64,39.877,8.065,5.202,3.232,3.362,8.679,34.698,50.957,45.517,33.795,18.987,11.772,15.007,10.021,11.598,12.333,11.386,9.559,9.135,3.317,2.135,3.007,3.832,2.999,3.385,0.707,4.054,5.593,4.165,9.79,11.185,43.795,66.453,114.27,140.559,105.982,116.531,
CLOADNSWIE,INTEGRAL,16/12/2006,04/04/2007 22:47,84.881,96.763,68.069,52.19,34.759,32.168,21.944,17.857,18.879,20.078,31.988,29.662,24.577,25.223,33.949,53.242,63.841,58.436,69.55,68.368,57.646,45.845,31.823,38.434,29.288,30.534,22.62,29.368,26.461,31.196,30.54,27.257,8.951,3.401,5.007,5.287,3.613,4.194,2.612,8.191,14.391,9.629,31.865,45.971,85.713,97.847,77.352,76.639,
CLOADNSWIE,INTEGRAL,17/12/2006,12/04/2007 23:23,51.875,66.264,37.854,23.895,23.701,28.396,18.493,19.508,21.7,18.525,26.225,33.283,37.85,46.589,43.593,43.955,62.855,66.703,44.143,45.749,45.287,41.87,28.999,27.139,32.624,29.995,33.488,32.786,28.838,22.042,21.044,14.622,5.234,3.349,0.726,5.348,4.438,3.006,2.477,10.242,13.619,8.413,31.476,52.419,93.479,89.478,71.245,58.94,
CLOADNSWIE,INTEGRAL,18/12/2006,12/04/2007 23:23,44.334,61.877,38.159,31.254,15.478,18.038,20.206,20.377,29.124,30.642,49.958,46.228,6.148,4.209,2.975,3.875,9.844,35.451,56.294,44.957,28.347,19.307,13.931,14.11,7.747,8.822,10.301,6.255,5.977,7.009,5.156,6.486,5.463,5.903,2.015,2.359,5.634,4.078,2.169,8.545,8.732,10.014,35.278,65.185,110.185,132.557,114.531,97.871,
CLOADNSWIE,INTEGRAL,19/12/2006,12/04/2007 23:23,80.267,94.065,62.456,32.169,20.893,21.786,17.155,19.843,33.727,29.553,37.736,37.777,5.097,2.977,4.452,1.603,6.005,37.673,53.563,41.175,33.565,16.595,14.552,11.799,5.906,5.109,9.579,6.213,12.331,8.513,4.102,3.523,0.523,1.646,3.923,4.548,1.62,3.203,2.943,8.583,11.815,3.964,34.166,75.205,111.728,134.834,115.543,109.047,
CLOADNSWIE,INTEGRAL,20/12/2006,12/04/2007 23:23,75.559,89.287,60.633,43.08,27.578,31.177,18.486,11.167,26.501,29.279,43.879,44.247,11.136,3.579,4.366,5.255,6.975,34.494,54.079,42.498,30.463,17.294,18.114,16.098,12.993,4.28,8.806,11.073,7.356,7.767,6.562,3.596,4.72,1.945,2.714,5.392,1.4,2.685,5.565,6.46,10.118,4.339,36.239,62.557,115.291,135.342,129.51,116.573,
CLOADNSWIE,INTEGRAL,21/12/2006,12/04/2007 23:23,85.05,93.393,63.491,38.872,23.453,25.595,13.158,18.588,29.992,32.632,43.665,50.718,10.133,4.515,4.308,1.33,8.375,36.603,64.638,46.979,27.786,14.693,10.582,9.905,5.327,6.657,7.664,8.657,8.472,6.758,3.114,0.001,1.893,4.105,4.069,4.136,2.907,5.425,1.373,5.75,13.698,5.726,35.937,66.72,112.165,132.421,115.242,100.376,
CLOADNSWIE,INTEGRAL,22/12/2006,12/04/2007 23:23,81.327,88.274,62.69,35.369,29.064,33.519,20.18,10.663,20.746,31.046,39.006,38.173,7.07,1.483,1.907,2.391,7.671,29.329,58.771,36.829,12.903,9.364,11.708,9.462,12.331,5.006,5.963,12.214,8.011,9.388,0.497,4.5,3.169,3.473,2.166,0.902,1.412,2.878,2.556,5.758,10.349,10.389,39.845,59.374,107.268,127.227,104.121,102.716,
CLOADNSWIE,INTEGRAL,23/12/2006,12/04/2007 23:23,80.206,85.251,47.741,43.251,24.321,23.679,20.319,15.841,19.388,24.709,21.215,34.188,26.842,25.662,33.979,41.267,47.403,47.599,54.5,47.285,50.2,43.394,55.531,29.748,18.214,18.83,24.434,32.347,20.939,23.654,18.702,20.62,7.72,2.306,2.729,2.186,1.078,0.49,1.693,3.631,8.31,5.346,29.563,54.166,86.794,89.176,76.389,61.199,
CLOADNSWIE,INTEGRAL,24/12/2006,18/04/2007 22:54,42.177,58.669,30.266,27.816,22.02,11.812,11.946,16.641,11.78,16.17,22.341,27.536,34.404,46.821,51.207,49.841,39.637,44.327,46.97,41.664,52.71,30.867,40.518,45.206,43.331,34.308,32.191,37.353,32.581,26.493,25.306,35.214,5.835,2.716,2.261,0.462,1.845,6.269,0.434,4.71,12.41,10.588,33.598,51.534,91.997,106.608,77.302,65.784,
CLOADNSWIE,INTEGRAL,25/12/2006,18/04/2007 22:54,41.323,63.179,30.87,26.42,20.086,21.738,18.03,13.64,14.696,19.302,24.148,30.835,4.867,1.193,3.624,2.644,10.234,37.825,65.832,61.494,39.287,26.285,15.676,14.148,18.153,18.109,13.728,7.626,7.624,7.227,2.797,3.72,2.672,1.295,1.444,3.264,2.221,0.917,0.853,5.449,11.667,6.041,40.442,65.757,108.419,118.746,128.919,125.454,
CLOADNSWIE,INTEGRAL,26/12/2006,18/04/2007 22:54,86.852,109.245,61.37,47.936,33.832,35.151,25.018,14.444,21.4,17.823,24.036,18.578,5.793,4.039,3.651,3.217,6.301,31.759,55.194,45.272,29.297,23.633,23.026,23.154,13.702,11.859,12.022,11.092,8.325,5.329,3.035,1.587,1.994,3.509,5.63,2.172,2.388,0.483,2.299,9.287,12.763,6.825,32.349,62.804,117.237,138.588,123.878,122.79,
CLOADNSWIE,INTEGRAL,27/12/2006,18/04/2007 22:54,98.83,109.091,74.06,46.57,32.656,29.443,25.956,18.742,25.116,25.019,29.107,28.564,5.75,3.48,2.572,1.814,5.982,28.552,56.793,47.756,37.235,20.606,14.926,8.383,11.813,7.719,5.362,8.75,8.59,10.53,5.688,2.604,0.568,0.002,1.609,2.594,3.622,3.662,3.205,4.129,12.18,8.232,38.981,62.827,109.097,128.504,107.005,107.107,
CLOADNSWIE,INTEGRAL,28/12/2006,18/04/2007 22:54,84.899,95.213,67.516,45.792,37.635,30.519,20.666,19.744,22.897,22.674,34.716,27.548,3.177,4.265,4.427,3.177,7.832,36.324,52.711,49.332,29.909,17.254,15.957,12.568,8.276,9.744,6.94,7.854,6.621,4.374,0.704,4.184,4.246,3.598,2.159,1.297,0.003,3.418,2.781,6.932,12.68,9.36,40.786,64.725,106.935,121.745,119.238,120.358,
CLOADNSWIE,INTEGRAL,29/12/2006,18/04/2007 22:54,80.219,91.34,57.304,38.898,38.826,22.178,16.015,14.022,22.128,29.185,29.373,23.049,6.145,0.002,1.284,1.762,8.937,37.186,55.957,34.232,15.277,12.15,11.224,14.246,10.055,8.323,6.629,9.398,9.866,9.275,3.491,4.346,2.056,2.879,1.899,0.181,2.022,4.204,2.131,12.154,17.111,13.379,38.361,62.767,107.145,116.695,102.883,100.527,
CLOADNSWIE,INTEGRAL,30/12/2006,18/04/2007 22:54,79.071,87.821,58.163,34.716,29.003,27.639,18.596,15.431,8.216,26.694,26.808,26.971,21.112,29.282,26.631,44.912,61.689,49.831,70.023,35.12,37.779,49.456,35.637,35.343,34.181,23.143,18.599,26.469,21.266,33.959,22.03,24.755,4.993,0.366,5.925,1.857,2.783,2.771,5.995,6.963,14.36,10.087,36.786,46.896,80.507,88.018,68.185,61.522,
CLOADNSWIE,INTEGRAL,31/12/2006,26/04/2007 22:57,40.774,61.21,33.771,26.244,26.236,27.469,17.181,15.833,11.889,14.877,19.548,18.93,27.194,25.079,27.954,37.401,59.179,48.789,52.424,60.602,43.32,34.086,34.995,32.472,28.4,31.48,33.19,32.486,20.726,26.285,24.579,32.192,4.12,3.023,2.979,2.514,2.859,3.936,2.814,7.785,10.653,3.708,27.914,39.765,76.312,79.33,59.864,65.484,
SACLOAD,UMPLP,01/01/2006,27/04/2006 22:01,104.097,90.204,53.953,31.568,23.025,14.713,14.661,12.678,16.017,14.841,11.111,14.149,8.756,4.782,1.745,1.695,0,0,0,0,0,0.605,9.659,3.823,2.536,8.604,3.998,2.104,1.518,0.695,0.47,0,0.473,0.329,0,0.27,1.191,0,1.496,1.519,0,3.954,8.613,20.157,36.481,70.933,135.535,172.717,
SACLOAD,UMPLP,02/01/2006,27/04/2006 22:01,160.251,133.035,89.316,52.692,30.058,20.019,13.414,17.566,16.548,19.504,23.469,18.512,12.883,5.471,0.78,0.508,0.381,0.768,0,0,0.88,0.098,11.424,7.814,7.228,11.766,8.342,5.871,2.447,1.394,0,0,0,1.672,0.181,0.538,0.636,0,0.566,0.433,0.754,4.002,7.172,19.644,34.992,70.564,132.233,163.851,
SACLOAD,UMPLP,03/01/2006,27/04/2006 22:01,155.467,125.847,98.396,52.558,34.748,26.632,21.75,18.646,16.949,16.703,18.929,19.126,17.764,13.63,5.933,1.688,0.805,2.057,2.599,0.653,0,0,12.523,5.442,2.57,8.783,3.884,4.167,1.167,0.94,1.907,3.491,3.277,1.87,0.407,0.933,0.928,0.932,0.668,0,0.456,4.808,9.016,20.079,33.458,73.433,132.799,166.994,
SACLOAD,UMPLP,04/01/2006,27/04/2006 22:01,147.459,118.283,91.169,56.885,36.889,16.58,11.362,16.896,18.056,16.287,18.189,20.006,18.361,11.664,4.819,0.354,0,0,0.374,1.11,1.897,2.035,12.486,6.167,4.242,11.881,9.229,7.051,2.836,3.592,1.619,0,0,0,0.837,0,0,0,1.767,0,0,4.949,9.05,19.695,33.365,69.201,134.039,167.662,
SACLOAD,UMPLP,05/01/2006,27/04/2006 22:01,142.582,121.314,80.526,50.099,34.019,22.142,14.849,17.743,16.399,18.485,20.806,17.959,21.752,9.287,3.066,0.647,0,0,0,0,0.944,0.842,9.646,7.046,3.167,7.98,9.354,10.06,2.532,0.822,0,0,0.531,0.233,0.922,0,0,0,0,0.116,0.626,4.049,7.372,20.784,35.026,69.933,131.017,156.489,
SACLOAD,UMPLP,06/01/2006,27/04/2006 22:01,133.04,111.651,80.772,58.498,34.151,17.93,15.366,14.164,18.974,18.417,21.076,24.633,16.398,6.317,2.83,0.378,0,0.114,0.985,0.728,1.922,2.511,11.154,7.328,4.08,9.552,9.399,5.998,4.188,5.546,2.871,0.836,1.852,2.57,2.143,0.548,0.516,0,0.675,0.085,0,4.005,9.326,20.49,32.54,75.036,135.875,163.206,
SACLOAD,UMPLP,07/01/2006,27/04/2006 22:01,134.624,109.727,73.479,49.383,24.569,18.485,16.343,15.642,18.897,16.441,16.735,20.953,12.248,2.16,4.215,0.244,0,0.568,1.668,0.117,0,0.207,8.444,7.397,4.301,9.999,9.659,4.395,0.274,0.99,2.119,1.162,0,0,0,0.665,0.096,0,0,0.444,1.942,4.388,7.915,20.166,30.426,67.406,125.977,142.433,
SACLOAD,UMPLP,08/01/2006,03/05/2006 22:01,122.185,111.34,78.938,55.43,40.389,23.378,11.214,19.373,20.234,17.232,12.94,13.548,9.413,8.312,3.45,1.233,0,0,0,0.197,0.472,0.535,6.779,7.236,5.249,8.321,2.66,3.232,0.987,0,0.865,0,0,0.302,0.392,0,0.943,0,0,0.454,0.348,3.74,7.811,16.525,28.014,57.214,115.668,134.853,
SACLOAD,UMPLP,09/01/2006,03/05/2006 22:01,114.9,93.966,72.675,47.223,28.546,14.456,11.38,14.674,9.827,14.754,13.602,18.018,15.478,4.527,0.761,0.193,0.095,2.17,1.904,1.016,0.698,0.882,11.382,5.324,0.4,8.518,6.553,2.803,0.886,0.942,1.861,1.839,0.713,0,0,0.923,1.198,0.755,0.84,0,0,4.016,9.8,19.217,29.447,66.809,118.221,147.679,
SACLOAD,UMPLP,10/01/2006,03/05/2006 22:01,130.581,103.244,65.768,44.958,26.169,10.959,14.201,13.028,13.686,18.062,21.589,21.543,16.478,6.3,4.65,0,0,0.078,1.083,1.515,1.059,0.882,11.416,6.378,1.582,10.258,8.69,4.333,2.742,1.559,0,0,0.871,0,0.525,0.198,0,0,0,0.53,0.394,3.801,8.423,18.814,31.896,66.03,131.46,151.744,
SACLOAD,UMPLP,11/01/2006,03/05/2006 22:01,126.184,109.208,63.203,39.377,34.429,11.139,11.046,14.325,22.155,18.758,21.127,20.073,19.309,7.82,5.598,0.319,0,0.322,0.944,0,0,0.225,10.579,6.328,1.278,10.809,9.543,6.717,0.326,0,0.736,0.036,0,0,0.132,1.064,0,0.342,0.408,0,0,3.931,9.476,18.121,32.888,72.103,136.781,155.464,
SACLOAD,UMPLP,12/01/2006,03/05/2006 22:01,136.697,105.658,74.379,54.345,34.507,17.195,10.081,16.174,21.125,21.642,18.209,22.978,21.72,10.116,1.686,0.54,1.707,0.288,0.18,0.018,0.409,2.33,12.496,8.897,3.699,11.056,9.383,4.01,0.914,0.503,2.581,0,0,0.427,0.352,0.265,0.911,0,0,0,0.793,4.999,8.161,18.526,34.883,71.956,136.503,150.544,
SACLOAD,UMPLP,13/01/2006,03/05/2006 22:01,140.443,117.093,77.712,52.482,36.618,22.787,16.521,17.951,20.045,19.148,19.403,14.948,15.745,10.096,6.085,0.655,1.87,1.197,1.322,4.142,4.547,1.306,10.545,5.428,2.836,13.593,10.017,7.23,1.043,0,0.065,0,0,0.796,0,1.248,0.886,1.545,0.131,0,0.197,4.515,8.279,14.967,29.624,62.786,127.281,161.995,
SACLOAD,UMPLP,14/01/2006,03/05/2006 22:01,142.489,111.012,84.778,54.519,32.229,22.961,16.556,10.813,13.014,12.906,17.993,19.682,12.939,4.431,5.572,0.762,1.732,0.852,0.441,0.889,0.736,1.869,12.276,7.861,4.193,11.654,9.191,4.49,1.692,2.173,2.854,0.461,0,0,0.266,0.557,0,0.37,1.904,0,0,4.91,9.507,18.219,31.265,67.201,136.024,169.793,
SACLOAD,UMPLP,15/01/2006,10/05/2006 22:00,149.121,126.796,91.671,53.829,38.478,24.353,16.78,13.686,16.294,18.478,17.934,15.766,12.159,5.84,2.459,0.761,0,0,0,0.18,0.523,0.28,10.751,9.862,4.056,13.31,11.246,5.961,4.478,3.625,3.725,1.583,0,0,0.694,0.095,0,0,0.976,0,0,3.874,8.128,15.61,31.953,68.644,126.545,160.702,
SACLOAD,UMPLP,16/01/2006,10/05/2006 22:00,139.567,122.898,94.873,66.528,32.898,22.542,17.72,14.125,15.744,19.458,21.66,19.081,23.196,4.944,3.998,1.57,0.225,0,0,0.12,1.938,1.823,6.982,4.406,2.745,10.869,7.865,2.718,2.004,0.579,1.958,0,0,0.821,0.022,0,0.423,0.7,0.677,0.111,0,4.301,7.896,15.972,28.244,62.021,123.141,154.886,
SACLOAD,UMPLP,17/01/2006,10/05/2006 22:00,133.393,112.796,74.698,40.614,25.805,16.288,14.29,10.854,17.116,15.637,10.034,15.322,18.548,8.266,5.046,0.239,0,0.502,2.053,2.794,1.099,0.4,12.338,6.209,4.39,9.813,8.552,4.98,0.834,0,0,0.862,0,0,0.792,0,1.296,0.978,0.083,0,0,6.219,8.52,18.224,32.835,71.07,129.036,148.541,
SACLOAD,UMPLP,18/01/2006,10/05/2006 22:00,131.94,110.812,79.132,46.056,23.892,15.964,16.827,15.149,18.718,11.915,14.165,20.326,16.126,12.909,4.06,0.362,0.607,0.775,0,0.206,0.744,2.468,12.464,6.802,3.801,10.402,9.58,5.624,0.681,0.686,0,0,0,0.162,0.662,0.834,0.407,0.925,0.429,0,0,3.989,8.426,18.394,33.372,66.406,127.007,162.937,
SACLOAD,UMPLP,19/01/2006,10/05/2006 22:00,133.575,110.036,71.421,41.807,24.885,14.777,13.541,16.603,16.835,14.45,15.43,17.195,14.688,7.807,4.132,0.592,0.368,0.562,0.477,0.898,1.929,1.882,10.679,4.904,3.012,8.043,6.297,3.128,0.359,0.403,0.66,0.568,0.051,0,0,0.914,0.863,0.861,0.636,0,0.565,4.463,7.148,13.525,30.544,59.73,114.523,127.596,
SACLOAD,UMPLP,20/01/2006,10/05/2006 22:00,110.458,79.594,49.252,35.855,22.485,9.631,13.203,7.515,9.114,14.69,16.294,15.381,12.331,5.475,4.74,3.674,0.107,1.158,1.681,2.059,2.484,0.524,10.25,2.54,1.518,11.062,6.408,4.058,1.571,0.504,0.765,0,0,0,0.444,2.274,0.811,0,0,0.001,0.96,3.979,6.337,16.168,30.897,53.232,105.217,122.959,
SACLOAD,UMPLP,21/01/2006,10/05/2006 22:00,93.222,72.68,43.222,20.937,17.516,13.202,11.343,8.897,13.89,10.421,14.952,11.189,11.454,2.725,1.658,0.59,0,0.724,0.001,0,0,0,7.627,4.725,5.532,9.758,5.917,2.46,0,1.15,0.729,0.535,0.842,0,0.591,1.326,0,0,0.079,0.873,1.518,4.174,6.631,16.34,23.833,50.039,95.423,107.972,
SACLOAD,UMPLP,22/01/2006,17/05/2006 22:04,84.445,62.267,46.112,22.534,11.643,9.477,13.861,11.037,7.167,11.708,8.806,9.051,8.654,2.6,2.897,0.321,0,0,0,0.495,0.278,0,8.47,4.37,2.89,9.807,5.268,4.003,0.002,0,2.617,0.787,0,0,0.303,0.919,0.243,0.956,1.003,0.549,0,3.906,7.487,16.963,28.905,62.005,116.841,132.092,
SACLOAD,UMPLP,23/01/2006,17/05/2006 22:04,104.178,83.504,52.413,31.342,21.818,13.256,11.305,13.915,15.818,9.717,21.769,16.954,16.511,8.757,2.802,0.354,0.234,0.004,0,0.301,4.465,3.756,14.208,4.892,0.649,10.497,7.174,2.317,0.315,0.661,0.336,0,0,0.6,0.097,0,0,1.208,0,0,0,4.54,7.272,19.79,31.966,67.095,132.412,152.174,
SACLOAD,UMPLP,24/01/2006,17/05/2006 22:04,134.09,102.692,71.507,38.155,25.312,17.801,9.632,16.623,17.387,15.387,14.64,26.211,17.105,9.175,3.902,1.268,0,0,0,0.481,0.494,0,8.23,2.935,3.17,8.87,6.15,5.903,0.008,0,0.373,0.257,0,0,0,0,0.739,0.943,0,0,0,2.038,8.489,19.523,31.976,66.723,133.006,158.068,
SACLOAD,UMPLP,25/01/2006,17/05/2006 22:04,134.569,112.613,79.041,54.717,33.596,21.561,17.92,14.974,18.166,17.262,15.22,21.752,15.674,7.869,4.204,1.296,0.001,0.81,0.213,0.036,0.813,0,12.531,5.421,3.998,12.325,8.254,5.566,2.207,0.306,1.228,0.719,0.842,0.001,0,0,1.965,0,0,0.098,2.342,4.853,7.479,15.783,30.256,63.453,120.263,136.572,
SACLOAD,UMPLP,26/01/2006,17/05/2006 22:04,112.733,97.708,60.916,35.738,20.654,11.283,12.99,15.439,15.529,10.619,9.188,8.264,8.56,8.158,1.802,0.302,0.401,0.404,0.958,0,0,0.472,13.554,6.178,2.965,10.538,6.314,1.995,0.16,0.46,0,0,0,0.521,1.698,1.367,0.535,0.178,0,0,0,3.72,7.181,17.621,29.68,62.336,119.129,136.623,
SACLOAD,UMPLP,27/01/2006,17/05/2006 22:04,110.501,83.377,59.631,34.696,23.545,10.766,19.551,12.748,11.997,13.524,11.702,20.335,15.091,5.685,2.361,0.481,0.901,0.458,0,0.077,0.781,0,10.145,6.855,5.801,11.703,8.491,4.206,0.692,0.83,0.964,0,0,0,0,0.796,0,0.157,0.571,0,0,3.868,8.106,18.524,31.128,71.661,121.607,151.907,
SACLOAD,UMPLP,28/01/2006,17/05/2006 22:04,123.561,102.957,57.711,34.5,19.376,16.561,12.612,13.652,18.69,13.181,12.216,10.202,13.475,8.633,6.283,0.334,0.168,0.675,0.192,0,1.792,2.319,13.859,7.733,3.452,10.242,7.62,5.92,1.626,0.359,0,0,0.001,0.794,0.517,0.489,0,0,0.843,0,0.485,5.745,9.559,20.805,32.366,65.796,131.335,161.881,
SACLOAD,UMPLP,29/01/2006,24/05/2006 22:01,136.385,108.312,75.566,43.279,21.724,18.152,16.378,14.812,13.789,9.18,15.485,14.827,10.293,3.852,4.471,1.719,0,0.41,0.766,1.178,0.24,0.82,11.631,6.243,2.877,11.583,9.069,10.935,2.079,3.302,0.406,0,0,0,0,0.168,2.6,0.754,0.77,0.928,0.348,5.423,11.057,19.521,29.676,65.367,128.938,165.274,
SACLOAD,UMPLP,30/01/2006,24/05/2006 22:01,132.192,113.729,81.049,49.833,22.974,12.285,14.358,16.294,13.622,18.585,18.476,21.317,23.234,11.636,4.123,0.758,0.836,0,0.096,2.037,3.128,2.194,14.13,9.259,4.618,12.496,13.558,5.33,2.062,0.544,0,0,0.986,0.579,0.183,0,0,0,0,0,1.943,4.552,8.131,20.871,33.684,70.953,136.978,167.455,
SACLOAD,UMPLP,31/01/2006,24/05/2006 22:01,151.626,123.07,80.658,50.087,24.624,15.249,19.306,18.135,19.823,17.695,23.515,19.93,23.197,12.281,2.312,1.261,0.916,1.592,1.259,3.988,4.218,3.203,15.695,8.322,3.766,6.485,5.071,4.111,1.819,2.781,1.028,0,0.847,0.708,0,0.877,0,0,0.678,0.782,2.141,4.273,8.64,19.117,32.015,63.142,123.885,156.902,
SACLOAD,UMPLP,01/02/2006,24/05/2006 22:01,141.176,106.904,70.224,40.698,27.055,18.169,11.559,12.215,17.095,18.96,13.915,21.249,23.224,11.207,2.468,1.138,0.841,1.098,0.443,1.36,2.126,2.227,11.775,6.523,3.763,8.363,8.371,5.615,1.607,0,0,0,1.231,0.957,0.062,0.919,1.24,0,0,0.782,0.049,3.922,8.379,20.824,31.723,71.316,141.145,174.343,
SACLOAD,UMPLP,02/02/2006,24/05/2006 22:01,147.4,130.149,85.454,54.477,36.838,19.329,16.643,12.688,20.001,20.581,24.346,21.601,22.487,10.956,3.236,1.3,0.102,0.177,0.257,0.786,0,1.307,11.433,5.188,3.811,11.247,8.905,6.931,3.151,0,0.584,0.665,0.903,0.627,0.729,0.566,0.2,0.63,0,0.13,1.362,5.842,9.075,20.536,36.185,68.372,139.563,172.234,
SACLOAD,UMPLP,03/02/2006,24/05/2006 22:01,158.875,125.427,90.103,50.253,35.258,16.675,18.667,16.746,16.862,17.989,25.661,26.639,23.409,11.9,1.706,1.431,0,0,0.434,0.64,0.74,0,12.261,7.159,3.781,13.152,10.156,7.781,4.808,0.828,2.187,0.324,0,0.405,1.47,1.924,1.903,0.955,1.843,0.039,0,4.489,9.988,19.575,33.734,77.93,146.317,183.147,
SACLOAD,UMPLP,04/02/2006,24/05/2006 22:01,151.105,118.684,73.969,43.637,39.807,18.344,13.527,12.586,22.028,13.02,17.962,24.095,16.478,7.064,3.57,0.843,0.305,0,0,0.328,0.89,0.057,12.611,11.393,17.17,17.259,11.342,6.904,5.094,5.434,3.205,3.147,5.365,2.991,1.658,1.475,5.443,5.096,2.459,0.782,1.231,4.297,8.656,22.425,34.469,73.056,135.962,166.269,
