ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48
NSLP,VICAGL,26/06/2006,18/10/2006 22:04,106206.431,99691.014,98325.387,93309.147,88170.666,84023.926,80043.119,77618.443,76256.851,76303.138,78799.992,83535.528,94759.349,106346.986,114554.89,126602.279,134254.709,137638.927,140487.445,138192.812,134981.226,131434.301,128174.739,124746.835,123480.705,120676.036,121897.668,121679.127,120518.347,118870.887,118833.519,120036.828,124606.708,135498.41,153507.619,169825.502,175014.222,174748.064,170961.531,168067.528,163252.555,158447.124,151185.157,142834.899,132826.238,122697.988,125028.227,117889.198
NSLP,VICAGL,27/06/2006,18/10/2006 22:04,111500.906,108156.334,109803.814,106841.811,102628.053,97110.207,86675.877,80443.565,78132.372,77520.462,79779.712,84212.048,95510.345,106054.956,113636.309,125263.357,132439.14,135856.261,139038.306,138980.316,138886.507,140257.728,143106.086,143402.449,144708.113,145179.325,148404.649,147418.304,147452.927,147458.731,148249.819,149424.97,151303.818,157262.195,168074.279,178282.413,179836.88,177909.612,174559.892,170923.098,166499.376,161218.804,153366.53,143783.562,131699.555,120687,121146.931,111850.034
NSLP,VICAGL,28/06/2006,18/10/2006 22:04,103910.044,97245.895,96041.84,91120.819,86103.842,82476.789,78968.009,76512.439,74977.653,74613.983,77551.139,83191.214,94261.313,105606.132,114386.418,125454.235,130828.483,133183.316,136671.443,137684.874,139172.898,139936.976,139234.211,139931.201,139406.746,138307.681,140021.337,139080.756,137934.789,136870.606,136594.95,133120.532,130137.492,136245.795,149952.201,168331.439,175300.646,175359.948,172488.707,169462.975,167116.601,161905.55,155416.698,147968.085,137007.169,125737.873,125740.274,116445.473
NSLP,VICAGL,29/06/2006,18/10/2006 22:04,108281.044,100457.425,99063.915,93769.22,88613.684,84317.423,80799.796,78804.575,77712.029,77763.462,80965.883,86655.931,97925.15,109871.026,119293.913,130605.221,137195.987,139776.948,142581.659,140208.133,135964.761,132586.673,129359.896,127278.641,125427.285,122194.478,122582.715,120613.78,118925.025,118538.248,119744.722,119318.668,120684.921,128667.398,144765.422,164397.218,171901.632,172299.733,169740.435,167276.594,163415.66,159447.399,152034.861,143489.067,133241.56,122544.485,123467.227,112957.762
NSLP,VICAGL,30/06/2006,18/10/2006 22:04,103506.11,95718.065,93722.444,87868.087,82840.457,78773.42,75435.211,72930.257,71689.374,71751.86,73954.209,78330.429,88213.79,99524.926,108179.25,119053.304,126224.517,129972.298,135257.157,137690.378,139782.376,139676.349,135474.667,131141.341,127565.76,123390.27,122665.976,120300.018,116456.454,111237.746,113320.358,115504.367,118864.597,129302.432,141972.613,154733.345,158809.322,156776.826,153347.819,150490.823,147319.146,144090.338,138722.574,133892.841,127396.68,121141.226,126160.88,117600.844
NSLP,VICAGL,01/07/2006,18/10/2006 22:04,108131.277,100657.922,98415.192,92059.527,86487.063,82220.887,78879.106,75601.489,72572.812,71733.319,72455.665,73549.216,76807.199,79952.301,81345.063,89883.821,99695.921,108618.274,117775.347,121815.297,122533.3,123591.093,122604.276,121068.558,119859.697,119936.966,121160.02,122858.442,124187.688,124290.178,126544.083,128291.063,131437.393,138809.54,149932.465,159314.729,161056.187,157092.678,151379.932,146916.127,142345.57,139197.226,134313.454,129299.646,123235.653,118517.529,123716.229,117094.326
NSLP,VICAGL,02/07/2006,25/10/2006 22:02,109777.659,103146.316,101118.13,94699.778,88826.352,84079.505,80035.059,77227.322,74527.184,73511.266,73175.259,73691.987,75032.65,76130.858,75127.375,83541.926,90791.108,98493.302,107775.533,115460.985,120987.945,123609.902,126100.332,128218.841,130096.769,130668.603,132545.085,132643.88,132632.917,133343.592,134913.556,136152.223,137031.031,142583.406,152727.595,165882.543,171075.106,169271.059,165062.257,162293.841,159217.874,154411.9,147246.564,138441.343,128393.26,116184.574,116927.988,108292.831
NSLP,VICAGL,03/07/2006,25/10/2006 22:02,100942.018,94468.143,92994.499,87943.821,82819.553,79131.438,75800.309,73806.086,72815.328,72424.246,74810.845,79497.729,91174.08,105842.705,118318.663,134311.708,140570.806,139115.759,142012.679,141618.914,138446.937,133722.738,131717.606,131564.039,131302.152,129204.725,131817.918,131532.615,131448.465,131013.508,131077.788,135136.612,141571.646,150021.891,162402.314,174374.713,178673.077,176620.479,172346.424,169162.984,165864.881,161082.629,152985.338,143789.711,131678.279,119872.363,119983.611,110653.114
NSLP,VICAGL,04/07/2006,25/10/2006 22:02,102143.016,94759.809,93870.177,88352.222,83963.241,79282.018,76030.968,73904.054,72905.237,73237.715,76022.383,81531.676,94034.295,108719.159,122541.992,137473.063,139895.206,135881.128,135721.869,133207.052,128694.917,125522.81,122576.604,120623.895,120183.378,119161.696,119412.447,118269.398,117247.776,115877.265,113616.939,114977.174,122141.478,132495.181,145817.793,163261.677,170620.032,170735.818,168775.525,165944.887,162429.395,157448.613,149787.824,140616.297,127824.644,116433.349,116225.048,106429.743
NSLP,VICAGL,05/07/2006,25/10/2006 22:02,98326.115,91596.385,90908.704,86295.992,81603.612,78747.677,76147.281,74454.293,74207.253,76604.066,81658.854,88199.435,100568.763,114227.842,126405.633,138448.665,138592.779,132825.415,133343.319,130328.239,128278.2,125874.321,123009.886,120649.354,119652.624,117127.972,117125.927,114905.25,114940.229,114767.395,114863.106,118789.648,124081.034,130130.917,143372.743,161166.092,168117.911,167028.177,164726.536,162164.243,158592.638,153161.432,145817.324,137347.696,125746.617,113957.399,114557.782,105550.231
NSLP,VICAGL,06/07/2006,25/10/2006 22:02,96517.281,89445.531,88535.98,83634.881,79594.808,75764.62,72862.208,70529.925,70188.936,71518.063,75203.321,81307.071,93619.331,107490.918,119681.766,131431.377,131469.661,126271.602,126406.656,123883.518,121402.3,119314.736,117451.14,117446.857,117390.796,115694.174,116848.62,116936.88,116884.983,115468.918,114525.563,117983.314,124401.137,133930.889,147719.037,163177.018,169679.634,169500.673,166240.799,162671.215,159672.484,155282.215,147322.231,138487.54,127111.584,116382.791,116660.995,107234.457
NSLP,VICAGL,07/07/2006,25/10/2006 22:02,98350.819,91569.468,90821.19,85660.742,80997.403,77091.677,74318.629,72321.903,71251.88,71117.335,73907.986,79089.297,90328.382,104472.631,117670.666,132161.913,133643.034,130440.275,131634.176,129846.968,128202.306,126388.174,124777.426,123223.914,123444.423,122925.03,124952.271,123020.798,123093.097,123670.348,122899.94,123867.615,130879.321,141296.731,150313.279,161599.304,165408.471,164108.454,159757.37,156211.11,152978.345,148525.068,142629.33,136718.447,129353.027,122490.53,126359.878,117313.556
NSLP,VICAGL,08/07/2006,25/10/2006 22:02,107395.007,98557.184,96256.562,89583.792,83811.922,79758.317,75966.157,73461.387,71409.462,70362.733,70558.312,71686.963,75211.678,78888.099,82391.638,95375.737,106767.195,115048.559,122221.152,125995.649,125688.12,123949.875,122119.779,121993.651,120809.431,120700.293,122081.77,120854.412,118568.928,117561.917,118853.766,120487.905,123529.657,132437.716,145059.109,156910.655,159854.671,156872.715,151724.73,146165.467,141987.687,138229.747,133412.652,128740.926,122985.308,118092.126,122603.71,115780.175
NSLP,VICAGL,09/07/2006,01/11/2006 22:02,108957.733,101662.544,99006.848,91840.037,86094.586,81171.828,77304.738,74294.949,72545.595,71448.153,71666.592,72229.489,73576.96,74725.477,74613.263,83191.772,92046.481,100810.845,108986.306,114797.207,119330.332,120128.883,118662.476,117890.678,118270.461,118632.685,120569.943,121431.46,121633.8,122823.907,124752.051,127053.755,130227.772,141968.764,152984.395,164899.566,170573.028,171534.586,168080.64,165378.882,161972.023,158086.117,150936.695,141873.662,130987.784,120445.349,122371.766,112685.981
NSLP,VICAGL,10/07/2006,01/11/2006 22:02,105342.893,98331.511,97540.043,92948.884,88461.072,84199.379,82368.1,81879.131,82988.995,84066.273,87037.805,91878.877,102712.278,115888.323,127625.447,139490.317,142780.658,140691.987,142778.811,141181.154,140470.56,141523.667,142286.925,143263.615,144307.711,143788.668,142723.319,137107.548,134309.892,133883.626,130863.707,130391.395,132150.675,138592.549,154009.799,173019.147,180543.976,179469.131,176711.037,172645.995,168367.233,162717.303,153542.957,143568.187,130962.153,117160.963,116418.777,106367.043
NSLP,VICAGL,11/07/2006,01/11/2006 22:02,97859.789,90463.624,90250.189,85451.511,81143.637,77130.412,74224.167,72106.674,71055.578,71278.942,73944.823,79559.026,91121.292,106079.41,119044.79,131180.565,131744.507,128360.938,131386.977,130373.816,129014.432,127050.743,123545.901,120886.81,118889.151,117927.439,119004.627,119089.147,120148.229,121160.01,121738.383,127082.692,137099.535,147045.163,160686.531,171354.427,176463.663,175727.954,172241.842,168886.454,165363.649,160116.117,153185.633,144875.724,131721.493,119265.397,118589.269,108721.431
NSLP,VICAGL,12/07/2006,01/11/2006 22:02,100287.508,92896.873,92622.247,87493.632,83059.275,79434.956,76280.871,74692.586,74054.015,74396.067,77369.578,83588.882,96265.638,111354.68,125620.844,139829.665,140142.161,135319.535,138774.938,137795.451,134675.933,131725.393,129006.648,127796.979,127893.854,128981.052,133045.738,132364.438,132966.401,132302.594,128026.616,129444.953,133226.365,145752.522,160638.374,173696.867,179837.66,178787.054,175701.369,172845.374,169691.18,163565.591,155578.066,147255.852,134390.672,121792.415,121630.048,111501.724
NSLP,VICAGL,13/07/2006,01/11/2006 22:02,102676.739,95309.237,94241.522,89062.106,84570.981,80967.551,77651.88,75238.436,74270.122,74092.82,77030.436,82624.402,95245.754,110450.569,124353.971,138855.899,137659.957,132662.022,135657.585,134436.725,131387.283,129905.279,129407.566,129359.155,130765.755,129362.184,132554.86,132219.067,131958.502,133015.739,133083.776,135845.91,140866.567,150583.864,162359.315,173262.185,178528.929,176830.561,174316.079,171153.673,167600.116,162732.319,154174.133,144513.736,133085.389,122337.778,123291.413,111916.888
NSLP,VICAGL,14/07/2006,01/11/2006 22:02,103419.932,96307.151,95783.198,90877.085,86209.419,82688.17,79891.243,77909.699,77206.372,77252.349,80182.525,85930.857,98473.221,114497.265,128664.203,145709.539,148652.496,144569.366,145969.477,143663.136,139797.05,136419.496,132989.519,131821.973,130992.955,129803.212,131035.317,129790.881,127294.207,126237.459,125882.536,128232.089,132574.86,139812.634,151026.228,164146.644,169919.086,168848.751,164676.377,161448.104,158092.284,153661.428,147820.835,141112.722,133389.296,125849.842,129011.079,119112.227
NSLP,VICAGL,15/07/2006,01/11/2006 22:02,108338.638,99959.887,97571.35,91689.286,86292.261,80906.005,78070.519,75630.046,73598.512,73027.459,73437.925,74558.672,78284.426,82309.114,86249.942,101430.845,113694.968,125167.219,136179.772,140874.956,143969.157,144375.585,145713.821,146559.298,147113.348,146497.243,146754.362,144401.821,143802.186,145091.225,145369.538,143550.373,142445.288,147806.653,156797.826,165837.563,168861.292,165880.365,159764.618,154095.624,149131.563,144908.531,139774.197,134243.817,128748.91,122757.142,127012.57,119595.673
NSLP,VICAGL,16/07/2006,08/11/2006 22:03,111610.794,103329.876,100507.477,93865.246,87605.019,82043.175,78131.821,74825.982,72919.355,71397.99,70849.401,70996.044,72574.028,74109.825,74689.324,84295.295,93109.688,101071.839,109718.802,114776.293,118134.756,121311.364,123634.038,124520.199,123520.197,121342.292,120703.981,118851.704,117206.514,115907.248,116967.797,119140.238,121597.294,131801.23,143971.299,157126.868,163492.732,162616.594,159687.745,156311.495,152065.077,148924.094,141975.547,133868.364,123452.58,113353.59,113257.385,103538.846
NSLP,VICAGL,17/07/2006,08/11/2006 22:03,95465.679,89118.788,88349.604,83265.905,78334.442,74390.673,71835.173,69790.337,68811.7,68430.715,70841.109,75747.876,86819.556,100540.953,115251.589,130806.073,132890.231,129921.899,133152.297,133085.212,131616.113,131118.412,130901.466,132769.478,133569.247,133092.338,134400.089,134882.818,134875.051,134445.009,134403.159,137851.716,143847.226,150330.516,162485.667,173158.933,178817.528,177287.234,174125.559,170986.311,167662.685,162230.728,153463.201,144885.549,132820.189,119508.695,118955.549,108459.983
NSLP,VICAGL,18/07/2006,08/11/2006 22:03,100414.08,93325.143,92325.368,87360.787,82226.95,78423.382,75669.008,73008.894,71997.008,72170.799,74411.767,80202.431,92194.692,106734.78,120668.656,134552.167,135187.863,127761.514,129050.417,130776.073,130714.129,129172.039,127872.441,129038.297,127280.471,125305.647,125670.158,123767.857,121320.737,118940.082,118685.358,122271.349,128275.118,135208.549,147687.765,165117.2,174563.869,175192.5,172889.662,170134.749,166292.191,162132.674,155028.629,146448.717,133601.549,121664.296,121037.661,110929.081
NSLP,VICAGL,19/07/2006,08/11/2006 22:03,103556.112,97138.233,95534.389,90780.837,85843.52,82312.729,78965.88,77455.348,76840.181,77196.052,80485.543,86862.99,99702.944,115837.434,130378.884,143839.328,144491.067,139766.776,140716.438,139178.585,136536.37,134211.396,133909.569,134775.361,136514.939,136547.172,139225.773,140489.413,140569.074,140829.556,139690.874,142655.373,147392.213,155552.096,167053.494,178824.55,185220.616,184843.86,181989.1,178690.103,174698.047,169091.276,161504.447,152046.016,137906.84,125953.725,124847.153,114762.208
NSLP,VICAGL,20/07/2006,08/11/2006 22:03,105784.424,98747.313,97785.831,92639.354,87846.404,83958.344,80706.541,79180.041,78151.767,78458.813,81059.514,87437.737,100991.792,117686.157,132367.157,146079.255,146121.863,140499.122,141716.788,139127.036,135598.781,132348.562,128751.557,126528.167,124107.391,121382.039,122310.165,120433.966,118831.336,117140.151,116090.856,117024.702,121487.462,129019.081,142695.66,163062.72,177405.502,179077.754,177781.703,176482.611,174112.343,169513.061,162399.84,153615.671,141547.285,130425.595,129899.854,118740.476
NSLP,VICAGL,21/07/2006,08/11/2006 22:03,109276.618,101894.846,100915.666,95338.524,90212.723,87007.56,84339.556,82167.63,81507.625,81757.441,85098.573,91201.137,104698.122,121381.108,135840.777,150319.095,152299.426,148493.009,149275.687,146589.847,142143.62,137894.866,132796.677,129128.129,125883.456,122648.677,122355.993,119464.174,116422.228,113932.453,111860.437,112430.107,115363.437,122101.514,133994.671,154042.073,167832.894,169140.922,167026.786,163679.528,161159.617,158226.791,152310.781,146379.81,138889.377,131432.277,132912.011,122927.339
NSLP,VICAGL,22/07/2006,08/11/2006 22:03,113934.301,106034.608,104013.427,97934.376,92576.667,87863.077,84673.757,82254.212,80635.124,80079.691,80771.815,82600.53,87030.854,90940.686,94714.986,108472.303,120842.558,129620.23,137404.443,139960.268,136687.418,131330.819,126467.949,121757.497,118010.768,118580.561,118826.398,115083.984,110701.431,108331.057,107900.233,108575.05,110162.896,116200.783,129725.913,148749.518,160813.785,160577.872,156100.906,151364.9,147086.695,141640.172,137112.302,131907.279,125443.91,120119.774,125253.89,117559.93
NSLP,VICAGL,23/07/2006,16/11/2006 15:26,110138.516,102691.1,100836.979,94288.369,87713.821,82688.557,79235.665,76251.54,74166.57,72864.399,72388.447,72679.367,74367.705,75901.354,76234.492,85642.707,94529.722,103304.927,109733.053,113491.026,114665.063,112575.581,111078.81,111158.637,110267.361,107784.694,106681.111,104474.092,104324.918,110072.757,118174.914,129488.026,137309.12,145886.296,154074.663,162572.83,168636.598,167947.075,164867.2,161443.568,157747.444,153632.113,146662.276,137723.406,125670.495,113975.654,114265.524,105756.187
NSLP,VICAGL,24/07/2006,16/11/2006 15:26,98730.844,92643.434,91702.425,87248.931,82807.677,79398.73,76609.319,74526.044,73444.502,73287.013,75826.594,81432.127,94022.674,109295.618,124554.012,139466.877,139588.624,134277.241,134970.739,132980.83,129510.951,126473.76,124257.837,122831.196,121210.625,119550.372,121196.633,120694.84,121705.358,122943.205,122879.407,125456.439,131849.104,138957.133,150259.868,164890.377,175780.231,176445.885,173817.321,171398.386,167514.496,162646.807,154827.489,145240.103,133392.937,120633.313,120143.714,109727.286
NSLP,VICAGL,25/07/2006,16/11/2006 15:26,101055.275,94314.338,94016.639,89725.908,84936.485,81578.965,78768.296,77021.575,76100.907,76495.916,79148.808,85256.545,98466.416,114541.543,130198.467,145438.858,146846.166,142692.287,145249.544,144657.817,142951.565,140639.822,138503.536,137661.942,137293.751,134016.959,132878.146,128524.279,126857.691,126072.251,122194.443,122131.101,126927.91,135785.869,145316.479,164081.294,175824.102,176585.852,174344.827,171049.127,166167.217,161304.222,153901.759,145030.847,131622.251,118971.942,118710.72,107306.901
NSLP,VICAGL,26/07/2006,16/11/2006 15:26,98325.881,91172.61,89639.925,85087.591,80441.68,76528.051,73429.213,71513.678,70505.48,70737.076,73400.47,79566.68,91867.079,106947.803,121241.567,134819.575,134512.598,129477.608,130704.686,128190.979,123803.838,119569.918,115885.746,114186.516,111515.046,108524.502,108143.505,106559.707,107762.006,109151.264,112446.74,117908.538,124541.682,128356.682,138339.681,151307.75,162490.066,164282.571,162782.104,159450.959,156523.612,151626.24,144781.586,135371.425,123931.197,113143.373,114415.823,104542.415
